frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,temporal_v2_window_full,temporal_v2_silero_median,temporal_v2_silero_min_pass,temporal_v2_silero_max_pass,temporal_v2_low_proportion_std_pass,temporal_v2_low_proportion_max_pass,temporal_v2_zcr_std_pass,temporal_v2_raw_is_whisper,temporal_v2_qualifying_run,temporal_v2_context_enabled,temporal_v2_context_high_silero_count,temporal_v2_context_active,temporal_v2_context_window_frames,temporal_v2_context_silero_threshold,temporal_v2_context_min_frames,temporal_v2_acoustic_activity,temporal_v2_acoustic_activity_ok,temporal_v2_acoustic_activity_window_frames,temporal_v2_acoustic_activity_rms_min,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,context_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
1469,2026-08-25T15:19:52.848883,shadow,temporal_v2_context,silero,webrtc,False,0.00014158095291350037,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0012750638125995474,0.5987711963564817,0.21935982621145797,0.1818689766477859,,,,,,,,,,,,,,,,temporal_v2,False,0.00011338027881326797,0.29436325678496866,0.0,0.0,0.0,0.0,0.0007634714845010877,0.00027969777634035575,0.00023189455075810393,0.0,0.0,0.03906181934270694,,,0.036112082895078855,,,,,,,,,,,,,,,,,,,True,0.00013964549725642428,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00012222526428052748,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1470,2026-08-25T15:19:52.851874,shadow,temporal_v2_context,silero,webrtc,False,0.00016522369696758687,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0006111416236356497,0.6817198076601837,0.23181899414653,0.08646119655700428,,,,,,,,,,,,,,,,temporal_v2,False,8.25256441699425e-05,0.25260960334029225,0.0,0.0,0.0,0.0,0.0004166273501180275,0.00014167423647229351,5.2840036045328644e-05,0.0,0.0,0.03900708584177232,,,0.03615068352248145,,,,,,,,,,,,,,,,,,,True,0.00014236940478440374,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00011072506304912675,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1471,2026-08-25T15:19:52.854704,shadow,temporal_v2_context,silero,webrtc,False,0.00013701949501410127,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0004460302225870824,0.6984271745619044,0.21125570698178348,0.09031711621431154,,,,,,,,,,,,,,,,temporal_v2,False,7.237982824960455e-05,0.2776617954070981,0.0,0.0,0.0,0.0,0.00031151962813071325,9.422643000787634e-05,4.0284163448492767e-05,0.0,0.0,0.0368604626726624,,,0.0343859778720596,,,,,,,,,,,,,,,,,,,True,0.00014236940478440374,False,True,False,True,True,False,0,True,0,False,50,0.1,5,9.818024929500548e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1472,2026-08-25T15:19:52.964996,shadow,temporal_v2_context,silero,webrtc,False,0.00013701949501410127,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00023890562317381388,0.6664136778968195,0.2048114701113368,0.12877484780609053,,,,,,,,,,,,,,,,temporal_v2,False,5.707332167989752e-05,0.27139874739039666,0.0,0.0,0.0,0.0,0.00015920997500949293,4.8930611900093875e-05,3.076503526422709e-05,0.0,0.0,0.03758800929595654,,,0.03467062075644055,,,,,,,,,,,,,,,,,,,True,0.00014236940478440374,False,True,False,True,True,False,0,True,0,False,50,0.1,5,8.132649450118108e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1473,2026-08-25T15:19:52.971992,shadow,temporal_v2_context,silero,webrtc,False,0.0001197115343529731,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.000378801562378282,0.5131328798344635,0.28986878374749986,0.19699833377813195,,,,,,,,,,,,,,,,temporal_v2,False,6.820398736974903e-05,0.2609603340292276,0.0,0.0,0.0,0.0,0.00019437553658896203,0.00010980274816824531,7.462327662107467e-05,0.0,0.0,0.06397778738826507,,,0.025995631491435744,,,,,,,,,,,,,,,,,,,True,0.00014236940478440374,False,True,True,True,True,False,0,True,0,False,50,0.1,5,7.163113526579537e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1474,2026-08-25T15:19:52.980750,shadow,temporal_v2_context,silero,webrtc,False,0.00015699044161010534,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005575969068770802,0.5002544239183548,0.26256464234801946,0.23718093194021547,,,,,,,,,,,,,,,,temporal_v2,False,7.960388444379296e-05,0.2985386221294363,0.0,0.0,0.0,0.0,0.0002789403194284503,0.00014640523242854248,0.00013225135402008742,0.0,0.0,0.0799751972592344,,,0.025708182511669554,,,,,,,,,,,,,,,,,,,True,0.0001456449826946482,False,True,True,True,True,False,0,True,0,False,50,0.1,5,6.446557254671443e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1475,2026-08-25T15:19:52.990533,shadow,temporal_v2_context,silero,webrtc,False,0.00020533183123916388,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00042351609482523737,0.5760642074842683,0.21422249822519446,0.20971329192935179,,,,,,,,,,,,,,,,temporal_v2,False,7.309324949711608e-05,0.33402922755741127,0.0,0.0,0.0,0.0,0.0002439724635223326,9.07266758720407e-05,8.881695443086404e-05,0.0,0.0,0.07704149489554396,,,0.029978425332507545,,,,,,,,,,,,,,,,,,,True,0.0001456449826946482,False,True,True,True,True,False,0,True,0,False,50,0.1,5,6.239998549774646e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1476,2026-08-25T15:19:53.091774,shadow,temporal_v2_context,silero,webrtc,False,0.00016619765665382147,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00022824388874385584,0.4230849510398633,0.27174014218545217,0.30517490239340633,,,,,,,,,,,,,,,,temporal_v2,False,5.5822259951346366e-05,0.29227557411273486,0.0,0.0,0.0,0.0,9.656655449434226e-05,6.202302678021592e-05,6.96543064692977e-05,0.0,0.0,0.09669444171137698,,,0.029155891858198064,,,,,,,,,,,,,,,,,,,True,0.0001456449826946482,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.8578982405202015e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1477,2026-08-25T15:19:53.096739,shadow,temporal_v2_context,silero,webrtc,False,0.0001236011303262785,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00012608179706207143,0.5796989645343505,0.23905886323533845,0.18124216429895199,,,,,,,,,,,,,,,,temporal_v2,False,4.700333188149634e-05,0.29227557411273486,0.0,0.0,0.0,0.0,7.308948720351293e-05,3.014097108032743e-05,2.285133777823107e-05,0.0,0.0,0.08859387589325467,,,0.029417812031413006,,,,,,,,,,,,,,,,,,,True,0.00013964549725642428,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.6031673515159625e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1478,2026-08-25T15:19:53.100023,shadow,temporal_v2_context,silero,webrtc,False,0.00012133819836890325,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00018309408336461357,0.6257291551808625,0.20818272633835616,0.16608811301910845,,,,,,,,,,,,,,,,temporal_v2,False,5.261672441444661e-05,0.2776617954070981,0.0,0.0,0.0,0.0,0.00011456730610235407,3.811702545126752e-05,3.0409750810992e-05,0.0,0.0,0.08327700195480349,,,0.02167975780500571,,,,,,,,,,,,,,,,,,,True,0.00013930022396380082,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.2356429459291315e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1479,2026-08-25T15:19:53.105569,shadow,temporal_v2_context,silero,webrtc,False,0.0001201836857944727,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0001742783726143435,0.5376274945223021,0.2818822825227974,0.18049021721695385,,,,,,,,,,,,,,,,temporal_v2,False,5.196423977110524e-05,0.29018789144050106,0.0,0.0,0.0,0.0,9.369684481807368e-05,4.9125985466889733e-05,3.145554132938008e-05,0.0,0.0,0.08437644365483402,,,0.021538572653910532,,,,,,,,,,,,,,,,,,,True,0.00013701949501410127,False,True,True,True,True,False,0,True,0,False,50,0.1,5,4.599267367155883e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1480,2026-08-25T15:19:53.219989,shadow,temporal_v2_context,silero,webrtc,False,0.00020388448319863528,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003067592241202917,0.29991208433792105,0.18645570789066485,0.5136322045115284,,,,,,,,,,,,,,,,temporal_v2,False,6.264502966458656e-05,0.31106471816283926,0.0,0.0,0.0,0.0,9.200079829580015e-05,5.71970082853401e-05,0.00015756141653915144,0.0,0.0,0.11175098934846349,,,0.019888944240191317,,,,,,,,,,,,,,,,,,,True,0.00013701949501410127,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.362850114409882e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1481,2026-08-25T15:19:53.226054,shadow,temporal_v2_context,silero,webrtc,False,0.00018878918490372598,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00011033386292139642,0.49496055746909906,0.2914997343514686,0.21353969911603182,,,,,,,,,,,,,,,,temporal_v2,False,4.5422335750597985e-05,0.29436325678496866,0.0,0.0,0.0,0.0,5.461091029929353e-05,3.2162291731558407e-05,2.3560659890544492e-05,0.0,0.0,0.09924729604726526,,,0.019427791439051087,,,,,,,,,,,,,,,,,,,True,0.0001470049683121033,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.09495445934478e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1482,2026-08-25T15:19:53.234857,shadow,temporal_v2_context,silero,webrtc,False,0.00016282720025628805,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00013538895362424664,0.5518113409950339,0.26500498271897954,0.1831836688998597,,,,,,,,,,,,,,,,temporal_v2,False,4.91400444623952e-05,0.2964509394572025,0.0,0.0,0.0,0.0,7.470916005531e-05,3.58787473155342e-05,2.4801045253402457e-05,0.0,0.0,0.08783435844541886,,,0.018147234916159268,,,,,,,,,,,,,,,,,,,True,0.0001599088209331967,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.151712489529218e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1483,2026-08-25T15:19:53.245881,shadow,temporal_v2_context,silero,webrtc,False,0.00015965475176926702,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003039982383543806,0.22481754379306434,0.32939887674083307,0.44578357617660996,,,,,,,,,,,,,,,,temporal_v2,False,6.256560333595144e-05,0.3173277661795407,0.0,0.0,0.0,0.0,6.834413726425038e-05,0.000100136678245125,0.00013551742184500525,0.0,0.0,0.12259144949343685,,,0.015297173362607408,,,,,,,,,,,,,,,,,,,True,0.00016124097601277754,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.390350860995093e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1484,2026-08-25T15:19:53.343319,shadow,temporal_v2_context,silero,webrtc,False,0.00023050123127177358,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00036409579454170553,0.28515396443133906,0.329628512049311,0.38521752077281995,,,,,,,,,,,,,,,,temporal_v2,False,6.830671193712212e-05,0.3235908141962422,0.0,0.0,0.0,0.0,0.00010382335924634564,0.00012001635499819403,0.00014025607929716585,0.0,0.0,0.13557844283243395,,,0.01676527474982368,,,,,,,,,,,,,,,,,,,True,0.00016451242845505476,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.776579438329433e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1485,2026-08-25T15:19:53.350504,shadow,temporal_v2_context,silero,webrtc,False,0.0001813905982999131,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00038548663005377276,0.2652906820932957,0.3931968862624249,0.34151242905015583,,,,,,,,,,,,,,,,temporal_v2,False,6.671410287336975e-05,0.29018789144050106,0.0,0.0,0.0,0.0,0.00010226601102481131,0.00015157214263293874,0.00013164847539602273,0.0,0.0,0.1408996456535316,,,0.0134651486401646,,,,,,,,,,,,,,,,,,,True,0.00016451242845505476,False,True,True,True,False,False,0,True,0,False,50,0.1,5,4.869890406954488e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1486,2026-08-25T15:19:53.355597,shadow,temporal_v2_context,silero,webrtc,False,0.00016022130148485303,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00039803624488694053,0.5483164009224192,0.24480373270474157,0.2068798638605053,,,,,,,,,,,,,,,,temporal_v2,False,6.935296453296674e-05,0.2588726513569937,0.0,0.0,0.0,0.0,0.0002182498012330819,9.744075850010165e-05,8.2345684153757e-05,0.0,0.0,0.14533001950000693,,,0.017988024407964952,,,,,,,,,,,,,,,,,,,True,0.00016152425087057054,False,True,True,True,False,False,0,True,0,False,50,0.1,5,5.452235957374449e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1487,2026-08-25T15:19:53.360371,shadow,temporal_v2_context,silero,webrtc,False,0.0001856800081441179,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00044543408193328934,0.5394940330098,0.2092106577372916,0.2512953070079072,,,,,,,,,,,,,,,,temporal_v2,False,7.234926836768072e-05,0.29436325678496866,0.0,0.0,0.0,0.0,0.00024030902930220798,9.31895572598701e-05,0.00011193549437121124,0.0,0.0,0.14196367680113925,,,0.017964991580931875,,,,,,,,,,,,,,,,,,,True,0.00017210889927810058,False,True,True,True,False,False,0,True,0,False,50,0.1,5,6.00142221530716e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1488,2026-08-25T15:19:53.463378,shadow,temporal_v2_context,silero,webrtc,False,0.0001856800081441179,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003029779244769994,0.5972104265344611,0.31222876286144996,0.09056080730351836,,,,,,,,,,,,,,,,temporal_v2,False,6.280875433055514e-05,0.20668058455114824,0.0,0.0,0.0,0.0,0.00018094157550743457,9.459842253378334e-05,2.7437925435781482e-05,0.0,0.0,0.13839146198397345,,,0.03206411457913204,,,,,,,,,,,,,,,,,,,True,0.0001835353032220155,False,True,True,True,True,False,0,True,0,False,50,0.1,5,6.007054373895719e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1489,2026-08-25T15:19:53.466604,shadow,temporal_v2_context,silero,webrtc,False,0.00015818458632566035,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00018481677934986278,0.5502031691136737,0.31378385571708534,0.1360129697584767,,,,,,,,,,,,,,,,temporal_v2,False,5.2977869587573496e-05,0.2630480167014614,0.0,0.0,0.0,0.0,0.00010168677770367707,5.799252162561374e-05,2.5137479020571947e-05,0.0,0.0,0.13937686887517775,,,0.03292719689710626,,,,,,,,,,,,,,,,,,,True,0.0001835353032220155,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.646231437295585e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1490,2026-08-25T15:19:53.469992,shadow,temporal_v2_context,silero,webrtc,False,0.00012593483552336693,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0002735239229703607,0.6327590640809836,0.27053489298646394,0.09670603927656529,,,,,,,,,,,,,,,,temporal_v2,False,5.999960070287483e-05,0.24217118997912318,0.0,0.0,0.0,0.0,0.00017307474150248447,7.399776523002433e-05,2.645141523785192e-05,0.0,0.0,0.14267550279840033,,,0.034065070714155994,,,,,,,,,,,,,,,,,,,True,0.00017210889927810058,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.491160585202703e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1491,2026-08-25T15:19:53.475622,shadow,temporal_v2_context,silero,webrtc,False,0.00012810746557079256,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0002456619099469576,0.5995418762459329,0.2538273919181107,0.14663072776532116,,,,,,,,,,,,,,,,temporal_v2,False,5.808884277286651e-05,0.24217118997912318,0.0,0.0,0.0,0.0,0.00014728460241175838,6.235572189545802e-05,3.602158463974119e-05,0.0,0.0,0.14793111142732687,,,0.03524413990842199,,,,,,,,,,,,,,,,,,,True,0.00016152425087057054,False,True,True,True,True,False,0,True,0,False,50,0.1,5,5.231222169449483e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1492,2026-08-25T15:19:53.596422,shadow,temporal_v2_context,silero,webrtc,False,0.0001498376950621605,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00019532630499485392,0.5473626656868953,0.3129066585107403,0.1397306706827263,,,,,,,,,,,,,,,,temporal_v2,False,5.3377265076917706e-05,0.24425887265135698,0.0,0.0,0.0,0.0,0.00010691432698075477,6.111890141518946e-05,2.7293075598909688e-05,0.0,0.0,0.14771940033053604,,,0.03532134512669861,,,,,,,,,,,,,,,,,,,True,0.00015993802662706003,False,True,True,True,True,False,0,True,0,False,50,0.1,5,4.7898050593952464e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1493,2026-08-25T15:19:53.605260,shadow,temporal_v2_context,silero,webrtc,False,0.00013528528506867588,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00013370979624899881,0.4669472492151578,0.34606089547339675,0.186991847832562,,,,,,,,,,,,,,,,temporal_v2,False,4.769153279623364e-05,0.267223382045929,0.0,0.0,0.0,0.0,6.243542155158922e-05,4.6271731823493953e-05,2.5002641873915658e-05,0.0,0.0,0.12160461554261112,,,0.03133541451744793,,,,,,,,,,,,,,,,,,,True,0.0001592029439052567,False,True,True,True,True,False,0,True,0,False,50,0.1,5,4.418456944805983e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1494,2026-08-25T15:19:53.614602,shadow,temporal_v2_context,silero,webrtc,False,0.0001307150669163093,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00011887698954674895,0.39876184886524485,0.3369786677367027,0.2642594749859955,,,,,,,,,,,,,,,,temporal_v2,False,4.567374953096527e-05,0.2546972860125261,0.0,0.0,0.0,0.0,4.7403608139196e-05,4.0059009562013396e-05,3.1414370845539554e-05,0.0,0.0,0.1048537326301011,,,0.024036472592274323,,,,,,,,,,,,,,,,,,,True,0.00015401114069391042,False,True,True,True,True,False,0,True,0,False,50,0.1,5,4.2274797501988156e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1495,2026-08-25T15:19:53.625415,shadow,temporal_v2_context,silero,webrtc,False,0.00014532794011756778,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0001326566172649161,0.33277405513978814,0.49953593679013747,0.16769000053181507,,,,,,,,,,,,,,,,temporal_v2,False,4.7540056777557674e-05,0.22755741127348644,0.0,0.0,0.0,0.0,4.414468046837296e-05,6.626674757684059e-05,2.224518821970257e-05,0.0,0.0,0.0896630970036302,,,0.02251989404619924,,,,,,,,,,,,,,,,,,,True,0.00014758281758986413,False,True,True,True,True,False,0,True,0,False,50,0.1,5,3.9176308757995895e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1496,2026-08-25T15:19:53.717842,shadow,temporal_v2_context,silero,webrtc,False,0.00016232200141530484,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0002108469144049652,0.5221653429512172,0.33167033430626713,0.14616431799973825,,,,,,,,,,,,,,,,temporal_v2,False,5.435630370174039e-05,0.21920668058455114,0.0,0.0,0.0,0.0,0.0001100969513704746,6.99316665881397e-05,3.0818295446350926e-05,0.0,0.0,0.08921834119904992,,,0.02406637265832424,,,,,,,,,,,,,,,,,,,True,0.00014758281758986413,False,True,True,True,True,False,0,True,0,False,50,0.1,5,3.827311207915635e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1497,2026-08-25T15:19:53.721835,shadow,temporal_v2_context,silero,webrtc,False,0.0001940463698701933,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0007218125151757704,0.666518380304518,0.27120653385085125,0.06227508445922925,,,,,,,,,,,,,,,,temporal_v2,False,8.927082436659231e-05,0.21085594989561587,0.0,0.0,0.0,0.0,0.00048110130849848484,0.00019576027033098566,4.49509353462998e-05,0.0,0.0,0.09969849803090716,,,0.020034140864523407,,,,,,,,,,,,,,,,,,,True,0.00014758281758986413,False,True,True,True,True,False,0,True,0,False,50,0.1,5,4.63692469491276e-05,False,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1498,2026-08-25T15:19:53.724743,shadow,temporal_v2_context,silero,webrtc,False,0.00024983801995404065,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0010912501457213625,0.665802737367168,0.2526115566158846,0.08158570510056723,,,,,,,,,,,,,,,,temporal_v2,False,0.00010620014238169853,0.20876826722338204,0.0,0.0,0.0,0.0,0.0007265573341736041,0.00027566239796798423,8.903041257977409e-05,0.0,0.0,0.10614007244207584,,,0.0197172759133488,,,,,,,,,,,,,,,,,,,True,0.00014758281758986413,False,True,True,True,False,False,0,True,0,False,50,0.1,5,5.950582664840051e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1499,2026-08-25T15:19:53.727569,shadow,temporal_v2_context,silero,webrtc,False,0.000264204601990059,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.002369532715921909,0.7357340472686816,0.20646500014437513,0.05780095216491906,,,,,,,,,,,,,,,,temporal_v2,False,0.0001516663332209002,0.13778705636743216,0.0,0.0,0.0,0.0,0.0017433458952207774,0.0004892255725349186,0.000136961247166213,0.0,0.0,0.12167973030489933,,,0.03425326814529216,,,,,,,,,,,,,,,,,,,True,0.00014758281758986413,False,True,True,True,True,False,0,True,0,False,50,0.1,5,8.258124497128951e-05,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1500,2026-08-25T15:19:53.842851,shadow,temporal_v2_context,silero,webrtc,False,0.0002549811324570328,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0036059347494120865,0.7008587091898001,0.2382184652040073,0.060922825328871964,,,,,,,,,,,,,,,,temporal_v2,False,0.0001860448765429206,0.18580375782881003,0.0,0.0,0.0,0.0,0.0025272507738956004,0.0008590002416307439,0.00021968373288574225,0.0,0.0,0.12750448683459165,,,0.03565050556552406,,,,,,,,,,,,,,,,,,,True,0.00015607984823873267,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00011214931984779995,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1501,2026-08-25T15:19:53.847645,shadow,temporal_v2_context,silero,webrtc,False,0.0002762940712273121,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.005558925447802894,0.7016175626843373,0.2327784726613853,0.0656039644743866,,,,,,,,,,,,,,,,temporal_v2,False,0.0002303384622760685,0.22964509394572025,0.0,0.0,0.0,0.0,0.0039002397238314043,0.001293998175378065,0.00036468754759342464,0.0,0.0,0.13389529271681616,,,0.035058775295979554,,,,,,,,,,,,,,,,,,,True,0.00017818418564274907,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00014893861415348988,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1502,2026-08-25T15:19:53.853977,shadow,temporal_v2_context,silero,webrtc,False,0.0002770244318526238,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00675284233191701,0.7025830561022589,0.23665272531901213,0.060764218430643044,,,,,,,,,,,,,,,,temporal_v2,False,0.00025239570330960997,0.162839248434238,0.0,0.0,0.0,0.0,0.004744432602934957,0.0015980785414977535,0.0004103311864842981,0.0,0.0,0.13883063623531994,,,0.03751792879204219,,,,,,,,,,,,,,,,,,,True,0.00022194219491211697,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00018232354152760503,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1503,2026-08-25T15:19:53.858591,shadow,temporal_v2_context,silero,webrtc,False,0.0002838663349393755,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.008572217374650096,0.7205319699312914,0.22238632273629594,0.05708170721575666,,,,,,,,,,,,,,,,temporal_v2,False,0.0002856409899134192,0.19832985386221294,0.0,0.0,0.0,0.0,0.006176556671635877,0.0019063438996446197,0.000489316802369599,0.0,0.0,0.13730326738626153,,,0.032439794281866274,,,,,,,,,,,,,,,,,,,True,0.0002524095762055367,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00021882401224320984,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
1504,2026-08-25T15:19:53.963713,shadow,temporal_v2_context,silero,webrtc,False,0.0002838663349393755,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.01122528360085489,0.702486096021168,0.2353448226575359,0.06216908123221155,,,,,,,,,,,,,,,,temporal_v2,False,0.00032625075840813473,0.20668058455114824,0.0,0.0,0.0,0.0,0.00788560565349499,0.00264181237832374,0.0006978655680361598,0.0,0.0,0.11847068096276908,,,0.027724551650996288,,,,,,,,,,,,,,,,,,,True,0.0002595928672235459,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0002541003294247441,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
