frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,trigger_route
156,2026-08-08T23:07:23.782124,shadow,analysis_full,silero,webrtc,False,0.009062699042260647,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.33168423033115463,0.7152569945759069,0.2258929768912634,0.05885002852981479,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0017609429239864853,0.2818371607515658,3.9246051065443486,0.8951156565694207,91.24977019219342,1595.7314769156285,0.2372394657348845,0.07492513817739199,0.01951962641787811,0.0,0.0,0.10646589448515754,0.12240549312893823,0.05060897682999494,0.0512775834286253,0.2596023729926099,96.99273449028858,0.0015152402649512072,1.6205190199156343,-0.0009969202637287598,1666.6666666666667,0.011461181206955526,True,0.002426731341984123,0.10646589448515754,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
157,2026-08-08T23:07:23.791846,shadow,analysis_full,silero,webrtc,False,0.0029167011380195618,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.24953876203004918,0.7112084337716676,0.22610099033995476,0.06269057588437026,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0015328960349732348,0.33402922755741127,3.965215113873277,0.889788772796146,90.01877878094078,1645.4258437729595,0.17747407210871216,0.05642096122320042,0.015643728697136608,0.0,0.0,0.04725975799026368,0.041675870805986205,0.047156355624215565,0.06627660933115481,0.12291057618744639,99.65658241865182,0.0004725843041362895,1.244469370270529,-0.0007390661986365214,1633.3333333333335,0.027059017997652875,True,0.00233638595091179,0.04725975799026368,False,True,False,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
158,2026-08-08T23:07:23.802213,shadow,analysis_full,silero,webrtc,False,0.0043084402568638325,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.21783605527701663,0.6907447960131262,0.2128395561000283,0.09641564788225482,,,,,,,,,,,,,,False,True,temporal_v1,False,0.001437703173636771,0.29436325678496866,4.019176981304341,0.8602938778959982,89.31542796353148,1754.1633353511359,0.15046912156662695,0.04636412930774145,0.021002804401648232,0.0,0.0,0.04505211404817113,0.045105983525481626,0.04294015566282601,0.06790875861158685,0.07737665272614547,84.79815042574114,0.0008276416244853126,1.4716662567977523,-0.0008913518375099372,1900.0000000000002,0.0189663454344456,True,0.00233638595091179,0.04505211404817113,False,True,False,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
159,2026-08-08T23:07:23.811221,shadow,analysis_full,silero,webrtc,False,0.0034335043746978045,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.11758672251441443,0.7298921192410042,0.21516073051947276,0.05494715023101855,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0010508730596240673,0.17745302713987474,3.9114140282111287,0.9078882615459445,86.8247895507313,1513.5507175096052,0.08582562209064985,0.025300045115591946,0.006461055307172621,0.0,0.0,0.05070120390778988,0.04692260638660362,0.04274259107133323,0.06569934384272244,0.07561499070241365,84.75561973635479,0.0006526631081021464,1.7979682973544833,-0.0010929890280699385,1466.6666666666667,0.008151559459278495,True,0.00233638595091179,0.05070120390778988,False,True,True,False,False,0,True,True,True,True,True,False,True,False,True,0,0,False,0,15,24,15,
160,2026-08-08T23:07:23.819779,shadow,analysis_full,silero,webrtc,False,0.0034335043746978045,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0840374599844702,0.7273504301014289,0.21888437885888445,0.0537651910277871,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0008892007404288544,0.17118997912317327,3.916609662759133,0.9082052355176704,85.37373912624253,1502.4734729485126,0.061124682664336016,0.018394487229579117,0.004518290089555055,0.0,0.0,0.053280338760753415,0.0463110214799077,0.04362558493182278,0.06537614204943576,0.07573506616743865,86.97199680015105,0.00010315126449129553,1.8563549272720674,-0.0011215212906667106,1466.6666666666667,0.006822384133113613,True,0.00233638595091179,0.053280338760753415,False,True,True,False,False,0,True,True,True,True,True,False,True,False,True,0,0,False,0,15,24,15,
161,2026-08-08T23:07:23.831166,shadow,analysis_full,silero,webrtc,False,0.002593843499198556,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.2493068874419984,0.43920242625179584,0.5102670079132785,0.050530565830914385,,,,,,,,,,,,,,False,True,temporal_v1,False,0.001483801928187994,0.1544885177453027,3.9144544453742136,0.8624536481531953,89.60056873627217,1589.4057222366332,0.10949618984580907,0.12721307950720104,0.012597618087988262,0.0,0.0,0.08702531002066509,0.08891436124989648,0.0430025397120328,0.060937451020152085,0.06439570694458292,72.83555304333258,0.004112589491639219,1.4007937096834682,-0.0008132388739947043,1800.0000000000002,0.012659209770116437,True,0.002755272318609059,0.08702531002066509,True,True,True,True,True,1,True,True,True,True,True,True,True,False,True,0,0,True,1,15,24,15,
162,2026-08-08T23:07:23.839594,shadow,analysis_full,silero,webrtc,False,0.002477094065397978,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.5548291273505116,0.30266629587191346,0.6067875298590565,0.09054617426722775,,,,,,,,,,,,,,False,True,temporal_v1,False,0.002203071530566331,0.1837160751565762,3.7526431221452254,0.8085310975035063,92.7545380036305,1659.7779677002186,0.16792807681702548,0.3366633956788728,0.05023765485361332,0.0,0.0,0.13627601706028242,0.13511573853899855,0.04195016201757325,0.0570957356579414,0.08289780637142372,73.80018539681251,0.006132863666197957,1.620657586669257,-0.000957798972877238,2033.3333333333335,0.005279131223442937,True,0.002755272318609059,0.13627601706028242,True,True,True,True,True,2,True,True,True,True,True,True,True,False,True,0,0,True,2,15,24,15,
163,2026-08-08T23:07:23.849307,shadow,analysis_full,silero,webrtc,False,0.0020287297666072845,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.3492890234173054,0.3252977939719618,0.6495477888488188,0.025154417178478404,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0034266633645761192,0.16910229645093947,2.947379532098998,0.8693886177153599,96.90682207949851,1674.4098264519816,0.4389207427482321,0.8764277016786928,0.03394057898938062,0.0,0.0,0.1624813067120625,0.1717870145341602,0.043870396879516646,0.05968728207508971,0.30044004812272834,74.6047266928726,0.012795807089661902,0.9677838047531482,-0.0005471087302108152,1833.3333333333335,0.011103177335607395,True,0.002755272318609059,0.1624813067120625,True,True,True,True,True,3,True,True,True,True,True,True,True,False,True,0,0,True,3,15,24,15,
164,2026-08-08T23:07:23.856540,shadow,analysis_full,silero,webrtc,False,0.0015466390177607536,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.3770364143221965,0.2377069553017468,0.7078176792804592,0.05447536541706762,,,,,,,,,,,,,,False,True,temporal_v1,False,0.003462496107280248,0.18162839248434237,3.3794609520465406,0.8439008464062577,96.86803567347282,1686.1436313567617,0.32733113338816405,0.9746907190702221,0.07501456186281018,0.0,0.0,0.19419252895773256,0.1993085446983167,0.01951998639231802,0.06023244910852045,0.32051859322346815,76.49243609450495,0.00857742960719131,1.1027348198135094,-0.0006426646692500713,1866.6666666666667,0.010967291202844384,True,0.002755272318609059,0.19419252895773256,True,True,True,True,True,4,True,True,True,True,True,True,True,False,True,0,0,True,4,15,24,15,
165,2026-08-08T23:07:23.867249,shadow,analysis_full,silero,webrtc,False,0.0011972442734986544,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.4242599946725156,0.2218005927753606,0.7487824400354323,0.02941696718850501,,,,,,,,,,,,,,False,True,temporal_v1,False,0.003517521617815985,0.1732776617954071,3.0517005956852903,0.8544372189860309,97.05889527809913,1582.5813933618128,0.3159017110845959,1.066460874055738,0.04189740953118171,0.0,0.0,0.2121778598877913,0.2204025551285517,0.021326043959179326,0.0614658594172588,0.38049827604471376,74.5866512266057,0.0056839738998442305,1.6222481436460583,-0.0009499806028090144,1766.6666666666667,0.001662898227823273,True,0.002755272318609059,0.2121778598877913,True,True,True,True,True,5,True,True,True,True,True,True,True,False,True,0,0,True,5,15,24,15,
166,2026-08-08T23:07:23.874624,shadow,analysis_full,silero,webrtc,False,0.0013668277533724904,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,1.0714891120981456,0.21507883291685204,0.7596110254652056,0.025310141617008872,,,,,,,,,,,,,,False,False,temporal_v1,False,0.003050982801444425,0.18789144050104384,3.3819292021755207,0.8356985661377808,95.72664118164914,1657.3969905576776,0.2304546277131832,0.813914943215675,0.02711954116828716,0.0,0.0,0.2168265223251928,0.2284543947310622,0.023413446497531756,0.05711596092476858,0.38019365584159437,74.843713569761,0.010652682784871784,1.3119872001031747,-0.0007570203509208873,1800.0000000000002,0.004292766373466875,True,0.002535468782298267,0.2168265223251928,True,True,True,True,True,6,True,True,True,True,True,True,True,False,True,0,0,True,6,15,24,15,
167,2026-08-08T23:07:23.886746,shadow,analysis_full,silero,webrtc,False,0.0012253999011591077,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,1.003554055588587,0.21352505060173999,0.7618617191265386,0.024613230270725064,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0029553543066109618,0.18580375782881003,3.49857690725252,0.8330853630232874,95.43615598358602,1651.5935527290128,0.2142839305011344,0.7645694180271306,0.02470070705932191,0.0,0.0,0.2105011126832148,0.22410097595903294,0.02479864809251412,0.03669811238256147,0.3637304921021819,75.02206585955838,0.0077702901880935945,1.4874562550370265,-0.0008859809128336188,2066.666666666667,0.00530690303923664,True,0.002252911916002631,0.2105011126832148,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
168,2026-08-08T23:07:23.896331,shadow,analysis_full,silero,webrtc,False,0.0012294456828385592,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,1.1054419947979068,0.13932205419891783,0.8414297707432352,0.019248175056942273,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0030988429547512963,0.18997912317327767,3.3266747311539238,0.8291057369673139,95.82751417842827,1682.938066236903,0.1540124495129938,0.9301518042527473,0.02127774103116558,0.0,0.0,0.20186864581041797,0.21156250553576308,0.021036577640737443,0.010227514583645844,0.3380308230116639,65.38782184162197,0.008913159829308686,1.1838326884299564,-0.0006743549617126296,2100.0,0.005426315687868402,True,0.001787684392184019,0.20186864581041797,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
169,2026-08-08T23:07:23.906353,shadow,analysis_full,silero,webrtc,False,0.0010571304010227323,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.7951081593290826,0.3057621256264746,0.6723453877835394,0.021892486588728395,,,,,,,,,,,,,,False,False,temporal_v1,False,0.002631305490620278,0.19624217118997914,3.405839843190652,0.8097437689108693,94.3042802004888,1902.4337375387333,0.24311396089941392,0.5345873037139682,0.01740689471470046,0.0,0.0,0.15860562408606424,0.1679211980580023,0.021460975149868843,0.011677967658410858,0.31062307138758843,98.00455830937595,0.01022147295735279,0.7890595388300392,-0.0004458493438010723,1933.3333333333335,0.025857863316156453,True,0.001456733385566622,0.15860562408606424,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
170,2026-08-08T23:07:23.916876,shadow,analysis_full,silero,webrtc,False,0.0012792648049071431,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.6528746177303945,0.29389837583020195,0.6851253516522627,0.020976272516003657,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00238291706820216,0.16910229645093947,3.231850331172842,0.8376747769607904,93.58993027956153,1702.7182765392217,0.1918787897717269,0.4473009520573731,0.013694875900294466,0.0,0.0,0.07826216543318061,0.08816111974060949,0.021534962137197317,0.011839204074119274,0.27534529601580443,83.35690574197645,0.010747499747819618,0.993325507427229,-0.0005759085198480723,1733.3333333333335,0.012264309733902596,True,0.0013230462791398168,0.07826216543318061,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
171,2026-08-08T23:07:23.926827,shadow,analysis_full,silero,webrtc,False,0.0011655216803774238,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.47620992557414255,0.19010630020943034,0.7945889287964711,0.015304770991998645,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0020367448359355058,0.162839248434238,3.219674958387307,0.8592672483245941,92.33664173828741,1607.6022402941603,0.09053050707390842,0.37839113464420515,0.007288283855028971,0.0,0.0,0.057019630235879575,0.06767342540927106,0.021784994209182017,0.010261549668012116,0.21506228934004692,81.5618281593441,0.010289074414201509,1.0126295067482256,-0.0005884042550047668,1700.0000000000002,0.011757152123809757,True,0.0012543552438728511,0.057019630235879575,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
172,2026-08-08T23:07:23.934162,shadow,analysis_full,silero,webrtc,False,0.0009737794171087444,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.6830011632174504,0.40435164366494536,0.590226656713646,0.0054216996199443245,,,,,,,,,,,,,,False,False,temporal_v1,False,0.002441356277636214,0.13569937369519833,2.4084611788940493,0.9071273568518747,94.14595034489103,1413.3809937307985,0.2761726429720457,0.40312549309736706,0.0037030271470375824,0.0,0.0,0.07324225445808828,0.07062999210042235,0.011908452367669936,0.016634783391951038,0.3040411880484421,114.67486464445328,0.016613178547497994,1.2644806761082545,-0.00075148165090349,1366.6666666666667,0.004583860541449111,True,0.0012274227919988334,0.07324225445808828,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
173,2026-08-08T23:07:23.946340,shadow,analysis_full,silero,webrtc,False,0.0007277694530785084,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.7874486788000442,0.8534440103321954,0.14292882065547924,0.0036271690110554855,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0026189719415372586,0.1127348643006263,1.9439141928059676,0.9262005803307449,94.84627216276428,1373.646149083088,0.6720433583658986,0.1125491109876056,0.002856209445540105,0.0,0.0,0.19475026331552495,0.1879936153920528,0.01339140674767315,0.02511821501911488,0.4804016429069754,142.0965333428611,0.023079189013964715,0.9127269502253362,-0.0005471449512993947,966.6666666666667,0.0074310805695181,True,0.001211322087328881,0.19475026331552495,False,True,True,False,False,0,True,True,True,True,True,True,True,False,True,0,0,False,0,15,24,15,
