stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_normal_speech,temporal_qualifying_run,segment,11.869771241830065,2.879225152999527,1.0,0.5000000000000001,shared_histogram_mass,6.029940119760479,>=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,is_speech,segment,0.0,0.0,0.5294117647058824,0.8823529411764706,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,speech_gate_open,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_is_speech,segment,0.667055692055692,2.191010375633903,0.7058823529411765,0.3088235294117647,shared_histogram_mass,0.6407185628742516,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_aggressiveness,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,is_whisper,segment,0.5738558046856544,2.86922037548282,0.9411764705882353,0.11764705882352941,shared_histogram_mass,0.6222222222222222,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,whisper_processed,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,trigger,segment,0.007498516480552409,4.1414803470461505,1.0,0.0,shared_histogram_mass,0.004545454545454545,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,total_band_energy,segment,0.37192192975639526,0.1402040724833331,0.5882352941176471,0.7058823529411765,shared_histogram_mass,0.15507633772072985,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,low_proportion,segment,-0.22531088881534578,-3.81848429364916,0.0,0.0,shared_histogram_mass,0.5037223101999344,<=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,mid_proportion,segment,0.19504234335183748,3.7788056543912214,1.0,0.0,shared_histogram_mass,0.4112000993046482,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,high_proportion,segment,0.020622299968343333,0.9450112324899489,0.7941176470588235,0.35294117647058826,shared_histogram_mass,0.06627077536588565,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,grouped_v1_is_whisper,segment,0.6707381886943816,2.3605425160858005,0.7941176470588235,0.3529411764705882,shared_histogram_mass,0.5444444444444444,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,final_trigger,segment,0.007498516480552409,4.1414803470461505,1.0,0.0,shared_histogram_mass,0.004545454545454545,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,rms,segment,0.0008096187565307218,0.6246995130187369,0.6176470588235294,0.5588235294117647,shared_histogram_mass,0.0008600425301044018,>=,0.3333333333333333,1.0,0.5,9,8,0,4,"[[9, 8], [0, 4]]"
whisper,whisper_vs_all_non_whisper,zcr,segment,0.0394992881682342,2.5419965451578204,1.0,0.05882352941176474,shared_histogram_mass,0.16248189734619792,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,entropy,segment,-0.007541794823531678,-0.02360253545720249,0.5,0.8235294117647063,shared_histogram_mass,3.67678495804478,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,voicing,segment,-0.043477867531258374,-2.439919971747344,0.0,0.058823529411764705,shared_histogram_mass,0.860492181246174,<=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,hnr,segment,15.004958841467442,2.0515041395340625,0.8235294117647058,0.2941176470588237,shared_histogram_mass,80.85767051080157,>=,0.5,1.0,0.6666666666666666,13,4,0,4,"[[13, 4], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid,segment,99.5983565488234,1.0649472825307247,0.9705882352941176,0.5294117647058819,shared_histogram_mass,1628.4705311757432,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_low,segment,0.04005462504398167,0.040574521423915016,0.5441176470588235,0.7647058823529411,shared_histogram_mass,0.03341341531641739,>=,0.3076923076923077,1.0,0.47058823529411764,8,9,0,4,"[[8, 9], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_mid,segment,0.27640491774154285,0.24629105254520758,0.7205882352941176,0.7647058823529411,shared_histogram_mass,0.11125522338280001,>=,0.4444444444444444,1.0,0.6153846153846153,12,5,0,4,"[[12, 5], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_high,segment,0.043636054748473624,0.046880529388141724,0.7058823529411765,0.7647058823529412,shared_histogram_mass,0.010407699020512343,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,formant_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,low_proportion_std,segment,0.06320020500572035,2.2506016275444245,0.9038461538461539,0.23076923076923084,shared_histogram_mass,0.13918792214939238,>=,0.75,0.75,0.75,12,1,1,3,"[[12, 1], [1, 3]]"
whisper,whisper_vs_all_non_whisper,mid_proportion_std,segment,0.07548717983591613,2.8438127051685336,0.9807692307692307,0.07692307692307693,shared_histogram_mass,0.1334639541256507,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
