frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
61,2026-08-11T01:54:25.829120,shadow,analysis_full,silero,webrtc,False,0.0005689344834536314,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005894784792217353,0.7822225732141508,0.15561539014438355,0.06216203494505094,,,,,,,,,,,,,,False,False,temporal_v1,False,8.0841543808388e-05,0.13778705636743216,3.4023865743641313,0.9076731359613306,63.82807787107648,1593.9523525163263,0.00046110337287119007,9.173192352580823e-05,3.664318182473699e-05,0.0,0.0,0.05697784026122348,0.03736701946281829,0.02130396938849129,0.02262416231172287,0.2495555699776222,105.74278208628385,0.003144966831033976,1.1446926445788896,-0.0006864724709983691,1200.0,0.02035326079754012,True,0.000528000935446471,0.05697784026122348,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
62,2026-08-11T01:54:25.833690,shadow,analysis_full,silero,webrtc,False,0.0005229558446444571,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.001561823511013593,0.7073678608930368,0.23178323188890468,0.06084890657778134,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00012533606419208753,0.12317327766179541,3.902413452509587,0.9009506288093754,68.04025533203402,1534.158425026227,0.0011047837560781376,0.0003620045010228069,9.503525291264856e-05,0.0,0.0,0.05666528939509171,0.038030229686012204,0.02090543997228825,0.022851305721880575,0.27055628549404076,104.25671702749861,0.00437216465924093,1.400836808241951,-0.0008406716520669465,1533.3333333333335,0.018231459660286584,True,0.000528000935446471,0.05666528939509171,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
63,2026-08-11T01:54:25.840033,shadow,analysis_full,silero,webrtc,False,0.00048252881970256567,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000902255093689605,0.811566968880392,0.1304945151668335,0.05793851484444049,,,,,,,,,,,,,,False,False,temporal_v1,False,9.534158139084467e-05,0.10020876826722339,3.394599902871153,0.9161126154185586,65.51590803333073,1490.383140127513,0.0007322404315425669,0.00011773934100783095,5.227532013920723e-05,0.0,0.0,0.059058874354745494,0.042038278536788896,0.020598072338510076,0.024600131499880468,0.24185375960819594,105.24697940937111,0.0042162512799601955,1.438495168517853,-0.0008664756987584349,1166.6666666666667,0.010135411806038665,True,0.0005233294505160302,0.059058874354745494,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
64,2026-08-11T01:54:25.843069,shadow,analysis_full,silero,webrtc,False,0.00048252881970256567,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0011119405294750407,0.7407017033055695,0.2053289690299361,0.05396932676516578,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00010645707288694079,0.1336116910229645,3.6172623809836857,0.9065121949359723,66.53335640055984,1545.126958445525,0.0008236162441566594,0.00022831360253971138,6.001068177866993e-05,0.0,0.0,0.05894022759030326,0.04207429689495072,0.02043571584684231,0.024581521552459334,0.2418721172196677,104.8871877405921,0.005712122188748689,1.4947861616661866,-0.0008996573299342436,1400.0,0.011284734692333983,True,0.0005189300864003599,0.05894022759030326,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
65,2026-08-11T01:54:25.849129,shadow,analysis_full,silero,webrtc,False,0.0004611280164681375,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0011912246951532172,0.7588203059806853,0.18180947704897812,0.05937021613086443,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00010960859125725587,0.11899791231732777,3.532915512626311,0.9103226583515587,66.82879790809038,1583.0330746601783,0.0009039254876679129,0.0002165759388736348,7.07232676116696e-05,0.0,0.0,0.059050175933613225,0.04205274810117293,0.020478482794038973,0.02486359069888836,0.23863391536294823,104.49800798827242,0.0046330362271700225,1.0659595037094798,-0.000632351172585254,1533.3333333333335,0.026921923175142103,True,0.0005170603399164975,0.059050175933613225,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
66,2026-08-11T01:54:25.855329,shadow,analysis_full,silero,webrtc,False,0.0005350099527277052,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002680291815704557,0.6980244123975785,0.2437304561610528,0.05824513106827489,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016116628940348663,0.13987473903966596,3.872344022134558,0.9011742841336621,70.34032846900841,1553.7277146428664,0.001870909119711212,0.0006532687468864081,0.0001561139481069364,0.0,0.0,0.0602796169495974,0.04417424437901152,0.020526274689445487,0.024776668615681605,0.2407938121355405,104.18163308655731,0.0036850504855401177,1.3537399857110362,-0.0008113926501642392,1566.6666666666667,0.020248408544084905,True,0.0005170603399164975,0.0602796169495974,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
67,2026-08-11T01:54:25.860800,shadow,analysis_full,silero,webrtc,False,0.000498864334076643,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002159352368619135,0.7617861423769764,0.1800325669000202,0.058181290259901694,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001462900448945715,0.11064718162839249,3.668599729828872,0.9125296501332357,69.51612322283994,1515.249400777797,0.0016449647109229575,0.0003887537497641415,0.00012563390693203614,0.0,0.0,0.05796624626026102,0.043202349628670055,0.019292784479821242,0.02327461900968106,0.18508911135322592,101.06799293408176,0.002605032822622841,1.4161808120892385,-0.0008561165191203605,1433.3333333333335,0.015711786321012302,True,0.0005170603399164975,0.05796624626026102,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
68,2026-08-11T01:54:25.867112,shadow,analysis_full,silero,webrtc,False,0.00048184397746808827,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004672489667042427,0.7322906534371673,0.20752700143715685,0.06018234491165704,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00021036382363759699,0.1022964509394572,3.8430707886682414,0.9063851672848329,72.75067997437023,1567.2150969958368,0.003421620511456911,0.0009696677698474142,0.0002812013847381009,0.0,0.0,0.05790303753205899,0.043233443385537,0.019258873312160987,0.025091305583311227,0.18156596458480576,100.40063614203946,0.0022565705700236405,1.201465768553972,-0.0007111330913842454,1500.0,0.0272236059075694,True,0.00051091008936055,0.05790303753205899,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
69,2026-08-11T01:54:25.874379,shadow,analysis_full,silero,webrtc,False,0.0004694745293818414,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0026474405239209774,0.697546581433161,0.2335641551458088,0.06888926304330698,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016118541596306268,0.16075156576200417,3.829893500180828,0.8968859516472081,70.32086431801683,1593.7392251254994,0.0018467130870086943,0.0006183472092683805,0.00018238022664390265,0.0,0.0,0.03515466017906872,0.03401351354778948,0.0038347461472794542,0.018938170306766765,0.18633637580719506,37.503446084918885,0.0024340201823732153,1.1906920539693768,-0.0007079334767998697,1633.3333333333335,0.0270665531221193,True,0.0004906965768896043,0.03515466017906872,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
70,2026-08-11T01:54:25.881452,shadow,analysis_full,silero,webrtc,False,0.0004319103609304875,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003551822213594074,0.7370275242265077,0.21558916633816289,0.047383309153783776,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001850894323432999,0.11899791231732777,3.777189649140025,0.9135018725368387,71.64344040100865,1496.555249713947,0.0026177907325779545,0.0007657343900101147,0.00016829709000600463,0.0,0.0,0.03515174215545326,0.03447703099231647,0.005239950262719405,0.017740389839387784,0.1813909422610137,36.14836581152962,0.0021216914135029777,1.5198278743754816,-0.0009053490740096781,1400.0,0.011611368382772363,True,0.00048252881970256567,0.03515174215545326,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
71,2026-08-11T01:54:25.888774,shadow,analysis_full,silero,webrtc,False,0.0004521986120380461,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003009045806596904,0.7024809344496433,0.23405228300269967,0.06346678221532574,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016827094844434087,0.14822546972860126,3.8089279775764906,0.8964045796036643,70.70637589589074,1574.2333235272322,0.002113797310019974,0.0007042740406937053,0.00019097445488322487,0.0,0.0,0.03432458827058576,0.03269380172669527,0.005339406598223395,0.01876128763144966,0.15771654997120774,34.02598428850254,0.0017857547797197025,1.4598947731920127,-0.0008773974904506017,1633.3333333333335,0.015064378323334128,True,0.00048218639858532697,0.03432458827058576,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
72,2026-08-11T01:54:25.895354,shadow,analysis_full,silero,webrtc,False,0.0004640203551389277,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004374228062652547,0.7338059887248173,0.20631180811236793,0.059882202934203,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00020543033645808385,0.13778705636743216,3.7910236341771837,0.9065821776279229,72.54062499248555,1510.0530485341533,0.0032098347484225942,0.0009024549007017072,0.0002619384125282455,0.0,0.0,0.033109496810758775,0.031589899467987,0.005310971426385057,0.019075754173715827,0.14843379598033915,35.55251700528709,0.001802607327021665,1.6947594031282525,-0.001009529383517599,1466.6666666666667,0.007816612057082567,True,0.00047565925342496485,0.033109496810758775,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
73,2026-08-11T01:54:25.901027,shadow,analysis_full,silero,webrtc,False,0.0005217404686845839,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004764056738995232,0.6018262916495662,0.34386292737493934,0.05431078076558924,,,,,,,,,,,,,,False,False,temporal_v1,False,0.000215860186545198,0.1336116910229645,3.894950453261444,0.9041034720688508,72.96879893202713,1498.6809776103603,0.002867134600437626,0.001638182496451208,0.0002587396411063981,0.0,0.0,0.044096385484239095,0.04433028947607792,0.00547542116884747,0.016863772882467126,0.11244335364844149,34.39433936622402,0.003109763418287727,1.2760916925590569,-0.0007636443019850137,1333.3333333333335,0.020396286221539904,True,0.00047565925342496485,0.044096385484239095,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
74,2026-08-11T01:54:25.906553,shadow,analysis_full,silero,webrtc,False,0.0013129744911566377,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.051504973725448856,0.6755748563133075,0.2853305837985557,0.0390945598687212,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0006728617059822486,0.14613778705636743,3.0960613857306263,0.9002719119500352,82.90990021302443,1635.2614612329185,0.03479546522399079,0.014695944221611594,0.0020135642788464726,0.0,0.0,0.04483405619977013,0.04715464785452146,0.007939714007545317,0.017502950245280313,0.2287972139201465,44.031441196480756,0.010263640759921455,0.8223311123587935,-0.0004917583101633372,1200.0,0.026851239165782328,True,0.00047565925342496485,0.04483405619977013,False,True,False,False,False,0,True,True,True,True,True,True,True,False,False,1,0,False,0,15,24,24,,,,False,False,False,
75,2026-08-11T01:54:25.911612,shadow,analysis_full,silero,webrtc,False,0.0038654268719255924,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.07211577451536128,0.2767936771957283,0.6749540156018972,0.04825230718850775,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0007928949915200379,0.15866388308977036,3.132030484104083,0.8762442261219737,84.22122538914806,1592.9495205902108,0.019961190411924838,0.048674831597384054,0.003479752505052371,0.0,0.0,0.13493389424934316,0.13800028135741144,0.00828687814537297,0.018626060979703932,0.28483353019307317,44.80657139463423,0.011047980384653943,1.3010062245493375,-0.0007663276421130703,1533.3333333333335,0.006757345871169529,True,0.0004903541557723656,0.13493389424934316,False,True,True,False,False,0,True,True,True,True,True,True,True,False,False,2,0,False,0,15,24,24,,,,False,False,False,
76,2026-08-11T01:54:25.917839,shadow,analysis_full,silero,webrtc,False,0.009695149026811123,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0694148886390603,0.08257454924185471,0.7483160071224746,0.1691094436212645,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0007793621449572805,0.23173277661795408,3.99771152902957,0.7333583949222825,83.29937974492245,2080.6979436342713,0.005731903140043946,0.05194427230123283,0.011738713196783521,0.0,0.0,0.21869610475025214,0.19505541228102685,0.03506161613008856,0.034395482800198704,0.295943932973016,164.30558998009394,0.010710571463757153,0.9918600797764221,-0.0005640746502092763,2700.0,0.03360644333039769,True,0.0004903541557723656,0.21869610475025214,False,True,True,False,False,0,True,True,True,True,True,True,True,False,False,3,0,False,0,15,24,24,,,,False,False,False,
