frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech
197,2026-08-08T17:45:32.028822,shadow,silero,webrtc,False,0.0022572490852326155,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003170986325299376,0.7632948670801577,0.18775889560683454,0.04894623699764848,,,,,,,,,,,,,,,False,temporal_v1,False,0.00017430229816933513,0.09603340292275574,3.622744922317872,0.9157591776395178,71.1157402523119,1491.2518323813938,0.002420397585682385,0.0005953808904225854,0.00015520784819440572,0.0,0.0,0.017186890031704594,0.015294137872379298,0.009984490994531912,0.028346395110636625,0.0760673490350691,18.210678348574643,0.003131384413798804,1.7316103291715204,-0.0010447261631309631,1400.0,0.007596611522535267,True,0.002811170998029411,0.017186890031704594,False,True,False,False,False,0,20,True,False,True,False,True,False
198,2026-08-08T17:45:32.036929,shadow,silero,webrtc,False,0.002244040137156844,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0046738046276360275,0.7485684548394453,0.19654614960998626,0.054885395336609855,,,,,,,,,,,,,,,False,temporal_v1,False,0.0002078954139768392,0.08350730688935282,3.760077317908781,0.9085843577631736,72.65621864432255,1542.4003785663144,0.0034986627083309504,0.0009186183035911967,0.00025652361471388,0.0,0.0,0.017779908338180328,0.015435041246535044,0.009850884808449412,0.02769624042050438,0.07605457909415386,21.941818962345156,0.001998795571169584,1.3412951273826923,-0.0007983912557612243,1466.6666666666667,0.019907539580073057,True,0.00266050873324275,0.017779908338180328,False,True,False,False,False,0,20,True,False,True,False,True,False
199,2026-08-08T17:45:32.048950,shadow,silero,webrtc,False,0.0020599078852683306,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0026174074523889015,0.7294203145034093,0.21841309329899605,0.052166591815537365,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001606630308732245,0.1315240083507307,3.784376019417834,0.9125584620501717,70.36668983292134,1509.1779283802673,0.0019091901671050798,0.0005716760581001047,0.00013654122618371738,0.0,0.0,0.01755188861725953,0.015906994167068846,0.009250712234542085,0.027519427228866942,0.07570474439105757,19.889440094371036,0.0011271312219094157,1.425517570175007,-0.0008520160366781005,1466.6666666666667,0.015795980310729294,True,0.0026207076152786613,0.01755188861725953,False,True,False,False,False,0,20,True,False,True,False,True,False
200,2026-08-08T17:45:32.062183,shadow,silero,webrtc,False,0.0018341481918469071,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.001558684143928675,0.7569253641983069,0.19221426028947974,0.05086037487064655,,,,,,,,,,,,,,,False,temporal_v1,False,0.000123793452428813,0.08559498956158663,3.7011631069823467,0.9164643884920809,67.99939328413943,1466.8338009208956,0.0011798075633133386,0.00029960131975019126,7.92752598651452e-05,0.0,0.0,0.017712894732127137,0.015193449506068626,0.009669821188929006,0.030202210183050533,0.06913099550829042,23.127907499876304,0.0013740229204258403,1.8309552772794326,-0.001114614103246178,1300.0,0.005718267849276049,True,0.002555071725510061,0.017712894732127137,False,True,False,False,False,0,20,True,False,True,False,True,False
201,2026-08-08T17:45:32.070242,shadow,silero,webrtc,False,0.0018751365132629871,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.001981581644200028,0.7508391044491648,0.19746744125439492,0.05169345379179283,,,,,,,,,,,,,,,False,temporal_v1,False,0.00014292302889615707,0.11691022964509394,3.792782660566637,0.9132190962231606,69.30707168529753,1498.4951906597285,0.0014878489871240526,0.0003912978569168563,0.00010243479915911901,0.0,0.0,0.01804572626377156,0.014875384142056846,0.009824927379424017,0.029216371256340096,0.06523343116995912,22.629258671553824,0.002560066561707875,1.379397584903337,-0.0008253949813931765,1333.3333333333335,0.017960208954330183,True,0.002379233716055751,0.01804572626377156,False,True,False,False,False,0,20,True,False,True,False,True,False
202,2026-08-08T17:45:32.081830,shadow,silero,webrtc,False,0.0017378489719703794,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0003421968229578632,0.7251290612476442,0.2173396109601976,0.057531324869863364,,,,,,,,,,,,,,,False,temporal_v1,False,6.643380414897245e-05,0.1022964509394572,3.3244613644405723,0.9111190654449142,61.74333519928129,1661.3023664397244,0.00024813686099336166,7.437292437347761e-05,1.9687036591023946e-05,0.0,0.0,0.018535903583189985,0.014340493619866607,0.00818022200987148,0.01874734390032872,0.14623623975571848,52.07069845925507,0.006364169967575878,0.8589822013594614,-0.0005204113749186452,1433.3333333333335,0.04132459448604841,True,0.00225064461119473,0.018535903583189985,False,True,False,False,False,0,20,True,False,True,False,True,False
203,2026-08-08T17:45:32.096365,shadow,silero,webrtc,False,0.0017204496543854475,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000582609621574747,0.8042946717001652,0.15119794339488676,0.04450738318853278,,,,,,,,,,,,,,,False,temporal_v1,False,8.227735667092943e-05,0.09394572025052192,3.217519585920024,0.9298288428458706,64.11271593600621,1473.1169661231802,0.00046858981431381863,8.808937658417499e-05,2.5930429676753335e-05,0.0,0.0,0.027262354464942053,0.02090979079363749,0.007978118906857613,0.017818833288827256,0.2092760268640611,53.78988829332979,0.005060432962999762,1.3844248207115193,-0.0008328471080152295,1166.6666666666667,0.009788815203693107,True,0.0021519740112125874,0.027262354464942053,False,True,False,False,False,0,20,True,False,True,False,True,False
204,2026-08-08T17:45:32.109767,shadow,silero,webrtc,False,0.001765860361047089,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00028302786839439804,0.7113043162912351,0.2103311138778135,0.0783645662977305,,,,,,,,,,,,,,,False,temporal_v1,False,6.297460411777265e-05,0.1315240083507307,3.477063986418288,0.9066756778806933,61.112863796264236,1598.6783987285485,0.00020131894441964297,5.9529566817856945e-05,2.217935615689815e-05,0.0,0.0,0.027944324512350672,0.02054523245250493,0.010289601406743364,0.016423840847780324,0.21148446662239243,59.03629610446487,0.0034523808372436283,1.1197005150370365,-0.0006785397449433935,1533.3333333333335,0.02411827679841147,True,0.001967522199265659,0.027944324512350672,False,True,False,False,False,0,20,True,False,True,False,True,False
205,2026-08-08T17:45:32.127961,shadow,silero,webrtc,False,0.001677212887443602,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0003089044573018294,0.7539123005544816,0.17772121613833208,0.06836648006993948,,,,,,,,,,,,,,,False,temporal_v1,False,6.383780210176094e-05,0.13778705636743216,3.1989775978058703,0.9086117799290198,61.27978761804398,1587.939105562743,0.00023288687005595582,5.48988758222326e-05,2.1118710423640993e-05,0.0,0.0,0.024139135503109407,0.019578021472768062,0.009680269606909568,0.018909381000792074,0.22988024946994737,62.05198779877119,0.0038430981681763406,1.182629093529683,-0.0007108612634816055,1566.6666666666667,0.01828509942175615,True,0.0018546423525549471,0.024139135503109407,False,True,False,False,False,0,20,True,False,True,False,True,False
206,2026-08-08T17:45:32.142914,shadow,silero,webrtc,False,0.001533816452138126,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004154251590576802,0.7374880948049978,0.20351497441234814,0.05899692837548148,,,,,,,,,,,,,,,False,temporal_v1,False,7.124779100243139e-05,0.1315240083507307,3.344628046503915,0.9073201132583839,62.49753084725222,1660.2959917551268,0.00030637110908751175,8.454524061586944e-05,2.450880835429896e-05,0.0,0.0,0.024189343891602492,0.019078786555051075,0.0095035404498616,0.020019995147785977,0.22597480282607316,70.00517755343661,0.004006636053374282,0.9807797716528456,-0.000584914448124837,1666.6666666666667,0.03424612897608191,True,0.0018000042764469981,0.024189343891602492,False,True,False,False,False,0,20,True,False,True,False,True,False
207,2026-08-08T17:45:32.160341,shadow,silero,webrtc,False,0.0014909649034962058,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004590823444056302,0.667573809659584,0.1688949593943677,0.16353122876779,,,,,,,,,,,,,,,False,temporal_v1,False,7.340357794626744e-05,0.15866388308977036,3.3204911070040413,0.8691199354463447,62.63116104100363,1790.1291883160147,0.00030647134960231975,7.753669391706003e-05,7.507429988625047e-05,0.0,0.0,0.033454379003426404,0.020598314016492567,0.03310378212694444,0.023781262406510472,0.2306937493269924,97.42344913195515,0.009038672220508843,0.7738805991624007,-0.00045823163852342567,2566.666666666667,0.046083863348142434,True,0.0017518546665087342,0.033454379003426404,False,True,False,False,False,0,20,True,False,True,False,True,False
208,2026-08-08T17:45:32.169888,shadow,silero,webrtc,False,0.0014909649034962058,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0008098174976925374,0.7596546924277688,0.1781975766729229,0.06214772966446212,,,,,,,,,,,,,,,False,temporal_v1,False,9.758435398149335e-05,0.11482254697286012,3.4869155608699685,0.9272208463617023,65.79484795016083,1453.4672631642309,0.0006151816621322499,0.0001443075156361405,5.032831892414699e-05,0.0,0.0,0.033948198138435706,0.021045511420183696,0.032885062474648966,0.021023493161219847,0.21283301095497184,104.16924011584955,0.005353825182533119,1.0945175915003569,-0.0006525808394337654,1366.6666666666667,0.021696553734095816,True,0.0017291493131779134,0.033948198138435706,False,True,False,False,False,0,20,True,False,True,False,True,False
209,2026-08-08T17:45:32.177227,shadow,silero,webrtc,False,0.0014920415123924613,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004289598245934413,0.7657643197834072,0.1411273850231948,0.09310829286217731,,,,,,,,,,,,,,,False,temporal_v1,False,7.291881927846118e-05,0.1419624217118998,3.164798938021315,0.9026508729021696,62.724601327704065,1584.9127084941167,0.00032848212829420626,6.05379783248807e-05,3.993971697435434e-05,0.0,0.0,0.03459728429081544,0.023768528783180712,0.033105156872316854,0.021792047349811924,0.20062654434017155,102.21073060241856,0.007403948425632774,1.0721880484931667,-0.0006401219502136788,1300.0,0.01863175449676584,True,0.0016988312709145248,0.03459728429081544,False,True,False,False,False,0,20,True,False,True,False,True,False
210,2026-08-08T17:45:32.187815,shadow,silero,webrtc,False,0.0013321393635123968,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005156598468022177,0.7958876307759861,0.14839285721540296,0.05571951006934811,,,,,,,,,,,,,,,False,temporal_v1,False,7.956495512627101e-05,0.11691022964509394,3.4410991205237687,0.9116041477352071,63.6826855415067,1631.499167073477,0.00041040729375772496,7.652023801823805e-05,2.873231402625467e-05,0.0,0.0,0.03794550532826155,0.025768820029924044,0.03281230322237597,0.018391761577650965,0.17556616022366361,96.13643312788685,0.004999276707977032,0.9313034325205516,-0.000564309384977005,1133.3333333333335,0.036061156635475086,True,0.001605514669790864,0.03794550532826155,False,True,False,False,False,0,20,True,False,True,False,True,False
211,2026-08-08T17:45:32.202978,shadow,silero,webrtc,False,0.0013432909036055207,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0006778599198533388,0.7771304342908347,0.15005930919843222,0.072810255035502,,,,,,,,,,,,,,,False,temporal_v1,False,8.421523948539128e-05,0.12526096033402923,3.1598521980056207,0.8997704184228669,64.2061157148504,1672.1772518216558,0.0005267855739039757,0.00010171919130649665,4.935515364286655e-05,0.0,0.0,0.03900368880868879,0.026366202429982357,0.03201748577071753,0.018210768713605736,0.11928657112436118,92.95256357177344,0.006706925076857055,1.2761805828890747,-0.0007675943634933831,1533.3333333333335,0.014528761171291593,True,0.0015129289822652936,0.03900368880868879,False,True,False,False,False,0,20,True,False,True,False,True,False
212,2026-08-08T17:45:32.213259,shadow,silero,webrtc,False,0.0011465083807706833,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004942920686507885,0.5004260025506219,0.3204962682847167,0.1790777271415662,,,,,,,,,,,,,,,False,temporal_v1,False,7.394152070295729e-05,0.2045929018789144,3.8374644852819504,0.816213739455688,62.43638495369499,1738.9556472490883,0.00024735660400739164,0.00015841876344531073,8.851670019808622e-05,0.0,0.0,0.08470462087601698,0.05032956787886439,0.043791869983816824,0.028272496062179873,0.1975630076870316,99.79301777193932,0.0064139339943892594,1.5416499570822033,-0.0009213881325996189,2533.3333333333335,0.010781717856874458,True,0.0014915032079443336,0.08470462087601698,False,True,True,False,False,0,20,True,False,True,False,True,False
213,2026-08-08T17:45:32.221758,shadow,silero,webrtc,False,0.001157797290943563,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004583995281066326,0.65768943404657,0.25318967884862575,0.08912088492330111,,,,,,,,,,,,,,,False,temporal_v1,False,7.374318089120157e-05,0.14822546972860126,3.748425355824625,0.8725004675410695,62.696942212414356,1687.7662983924,0.00030148452620766596,0.00011606202930567991,4.0852971593286736e-05,0.0,0.0,0.0827826441988553,0.052724785695106,0.041373855964550565,0.024722958401816222,0.2207976780742647,88.53003680994028,0.00438151962216687,1.3088241945209582,-0.0007908416373549003,1966.6666666666667,0.020351577873784544,True,0.0014909649034962058,0.0827826441988553,False,True,True,False,False,0,20,True,False,True,False,True,False
214,2026-08-08T17:45:32.228895,shadow,silero,webrtc,False,0.001105019124224782,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004724419224634461,0.48360677931780965,0.4375695936886859,0.07882362487684215,,,,,,,,,,,,,,,False,temporal_v1,False,7.262646440902251e-05,0.15866388308977036,3.803771070392955,0.8697677791747043,62.52061465109355,1603.5884120000976,0.00022847611653726153,0.00020672622005383178,3.723958487235282e-05,0.0,0.0,0.10761928555155445,0.09008482674697767,0.04135881542315832,0.02500778946034131,0.24943770562781226,88.30961221976959,0.004223878015459054,1.296803552187352,-0.0007636504175633329,1700.0000000000002,0.017016830760691472,True,0.0014171279035508633,0.10761928555155445,False,True,True,False,False,0,20,True,False,True,False,True,False
215,2026-08-08T17:45:32.240384,shadow,silero,webrtc,False,0.0009553368436172605,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004200534123053476,0.558449591703689,0.3602322116866087,0.08131819422905269,,,,,,,,,,,,,,,False,temporal_v1,False,6.935991626062464e-05,0.13987473903966596,3.5638365457636345,0.8756942956585456,62.05073657952482,1620.2247680065334,0.0002345786565956627,0.0001513167697412623,3.415798496842261e-05,0.0,0.0,0.11188627850391755,0.09821398974303978,0.040792019654085625,0.02496505374342672,0.2362958452021931,86.88674874095052,0.005039465864917132,1.3431484677749919,-0.0008061025006735632,1866.6666666666667,0.015022363972109268,True,0.0013377151335589588,0.11188627850391755,False,True,True,False,False,0,20,True,False,True,False,True,False
216,2026-08-08T17:45:32.268086,shadow,silero,webrtc,False,0.0009869193891063333,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004913039145939479,0.6188328509897386,0.31769448030258696,0.06347266667227443,,,,,,,,,,,,,,,False,temporal_v1,False,7.415495940624416e-05,0.1315240083507307,3.3976301268846347,0.889964475388297,62.84218807727452,1585.3083593078468,0.0003040350021705918,0.00015608454181755083,3.1184369605805236e-05,0.0,0.0,0.1104210271482915,0.10036764776744388,0.04043435869538926,0.02496505374342672,0.23361933767384585,88.4054007896806,0.004848419496602726,1.6115809513730306,-0.0009793948567535658,1566.6666666666667,0.006887385838543082,True,0.00124496832722798,0.1104210271482915,False,True,True,False,False,0,20,True,False,True,False,True,False
217,2026-08-08T17:45:32.281703,shadow,silero,webrtc,False,0.0010408597299829125,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0009721719571785213,0.7274020882371404,0.22475200569923298,0.04784590503500211,,,,,,,,,,,,,,,False,temporal_v1,False,0.00010151088459305498,0.10855949895615867,3.4741691281512375,0.9152454079383664,66.11963165149426,1541.6305528703647,0.0007071599117772442,0.0002184975972604215,4.651444714085567e-05,0.0,0.0,0.11235438033389297,0.09734157441490053,0.03505217015156076,0.026509460007265097,0.22675740530083632,75.84775530463094,0.006168822707740349,1.1069012221005838,-0.0006574461292964411,1400.0,0.02634929816900208,True,0.0011521528358571231,0.11235438033389297,False,True,True,False,False,0,20,True,False,True,False,True,False
218,2026-08-08T17:45:32.296709,shadow,silero,webrtc,False,0.00106603663880378,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0003406686444310755,0.710026849516382,0.23097026583054422,0.05900288171767009,,,,,,,,,,,,,,,False,temporal_v1,False,6.43538719857269e-05,0.14613778705636743,3.4618642519180045,0.9034581538385524,61.347743287709264,1597.1406666011433,0.00024188388433441307,7.868432736437665e-05,2.0100431732285756e-05,0.0,0.0,0.10908964383680908,0.09452363164408062,0.03524553701785124,0.02528510380244825,0.2271123504342773,55.28677897380372,0.0035585880709543714,1.1629376593997267,-0.0006935762658879492,1533.3333333333335,0.02147798922360308,True,0.0011257637524977326,0.10908964383680908,False,True,True,False,False,0,20,True,False,True,False,True,False
219,2026-08-08T17:45:32.315310,shadow,silero,webrtc,False,0.0009362766286358237,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0003484588232309658,0.6346914275177518,0.3184640004417396,0.04684456917072914,,,,,,,,,,,,,,,False,temporal_v1,False,6.663326590403373e-05,0.13569937369519833,3.5861657666302116,0.9011131345398335,61.7307975586137,1558.8484756137182,0.0002211638279476176,0.00011097159083535437,1.6323403447993857e-05,0.0,0.0,0.10325527351265794,0.08720091263166072,0.03650168629287728,0.025359974344985745,0.197142328661659,57.737516102830405,0.0035236095285444712,1.2022731287499961,-0.0007174037219687091,1533.3333333333335,0.017738296629494027,True,0.001085527881514281,0.10325527351265794,False,True,True,False,False,0,20,True,False,True,False,True,False
220,2026-08-08T17:45:32.330134,shadow,silero,webrtc,False,0.0008758690091781318,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005010760452339066,0.7835247563042486,0.16378364510986565,0.052691596590180606,,,,,,,,,,,,,,,False,temporal_v1,False,7.630694265441904e-05,0.12526096033402923,3.3006153513520498,0.9215058966987745,63.294976637222256,1459.6807980758804,0.0003926054862317933,8.206806116564515e-05,2.6402496836468098e-05,0.0,0.0,0.10151760037049556,0.08504094725782495,0.036692366624658475,0.02466294684863859,0.20887508388438958,75.65072451063659,0.0050657280494505255,1.6137935864906308,-0.0009850546012515513,1466.6666666666667,0.006276764566523365,True,0.0010534481843933463,0.10151760037049556,False,True,True,False,False,0,20,True,False,True,False,True,False
221,2026-08-08T17:45:32.346631,shadow,silero,webrtc,False,0.0008340607746504247,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000380361082217272,0.7509279098793671,0.19981818897016315,0.049253898521389,,,,,,,,,,,,,,,False,temporal_v1,False,7.089635564243765e-05,0.10647181628392484,3.3530034867560965,0.9244689151848967,62.525233018770294,1481.107668670688,0.0002856237524688702,7.600306260338662e-05,1.8734266145015213e-05,0.0,0.0,0.09836725790091763,0.07864054847275427,0.03763621935930033,0.026539858418698607,0.18043562654502154,80.62355327864574,0.005031835689872662,1.314794727360799,-0.0007914035167791343,1333.3333333333335,0.012513719872656546,True,0.001013889559544623,0.09836725790091763,False,True,True,False,False,0,20,True,False,True,False,True,False
222,2026-08-08T17:45:32.359074,shadow,silero,webrtc,False,0.000842111767269671,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00032901531833739637,0.6175718475798073,0.29301867149414984,0.08940947788667074,,,,,,,,,,,,,,,False,temporal_v1,False,6.660722669392842e-05,0.1440501043841336,3.786762108661578,0.8880570574927888,61.66303597155172,1708.7378675725547,0.00020319059802768435,9.640763148044867e-05,2.9417087829263373e-05,0.0,0.0,0.08706992397056988,0.077746775425234,0.016402970747879383,0.016068376956070028,0.17291812711338128,75.2765214042804,0.00456067502526992,0.9384152278220407,-0.0005577938516225547,1633.3333333333335,0.047735823755523106,True,0.0009711281163617969,0.08706992397056988,False,True,True,False,False,0,20,True,False,True,False,True,False
223,2026-08-08T17:45:32.366728,shadow,silero,webrtc,False,0.0007716692634858191,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004824040911691309,0.698061057494145,0.2423698881307744,0.05956905230212966,,,,,,,,,,,,,,,False,temporal_v1,False,7.569950983490422e-05,0.12943632567849686,3.5748744601225964,0.9076611499682596,63.14522991612005,1570.5822531525307,0.0003367475100210255,0.00011692022561049015,2.8736354537615283e-05,0.0,0.0,0.08806503503758295,0.07818570100550788,0.014480766670076204,0.015433327414009369,0.16013004383516027,66.93240539755449,0.002683609926291349,1.138454679271911,-0.0006829278166859418,1400.0,0.02564585311198855,True,0.0009458067361265421,0.08806503503758295,False,True,True,False,False,0,20,True,False,True,False,True,False
224,2026-08-08T17:45:32.372568,shadow,silero,webrtc,False,0.0007716692634858191,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005805213718199012,0.7490118107816249,0.20140391733801125,0.04958427015777432,,,,,,,,,,,,,,,False,temporal_v1,False,8.138267183045572e-05,0.12526096033402923,3.510291182649337,0.91962731735878,63.95268221038097,1495.6357016196785,0.0004348173639042572,0.00011691927838296427,2.8784728532679738e-05,0.0,0.0,0.06943801627421133,0.06030486803095657,0.013894916107935194,0.012816739438973549,0.1316811035857026,69.72493084753548,0.0038428182218094597,1.1609813658046035,-0.0006983601508043139,1266.6666666666667,0.02107395021820873,True,0.0009060728189069778,0.06943801627421133,False,True,True,False,False,0,20,True,False,True,False,True,False
225,2026-08-08T17:45:32.385704,shadow,silero,webrtc,False,0.0007863453356549144,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005097266929710051,0.72442115783752,0.2043068855812493,0.07127195461939508,,,,,,,,,,,,,,,False,temporal_v1,False,7.863675136125994e-05,0.11691022964509394,3.5293805315833997,0.9083369634639652,63.54627134372754,1579.6423399982025,0.0003692568011027456,0.00010414067313853572,3.63292177297238e-05,0.0,0.0,0.055723004201643424,0.05050709193542899,0.012614125045314006,0.012760506713934132,0.1304346596436401,67.35216658959413,0.004454503554407857,1.162260546639484,-0.0006911750388223719,1466.6666666666667,0.02227259159898336,True,0.0008589903882239014,0.055723004201643424,False,True,True,False,False,0,20,True,False,True,False,True,False
226,2026-08-08T17:45:32.392926,shadow,silero,webrtc,False,0.0007378710433840752,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005099176196468059,0.8049441119323428,0.13964754813817734,0.05540833796837883,,,,,,,,,,,,,,,False,temporal_v1,False,7.797706123799105e-05,0.11899791231732777,3.0105474356618713,0.9242195256874015,63.53405752429177,1544.7996559030864,0.0004104551855052523,7.120874533613213e-05,2.825368780542147e-05,0.0,0.0,0.05610105259426424,0.051236764120196135,0.012553302095968033,0.012862565178078798,0.19551947541362236,66.79363482905548,0.009979155026933452,1.3003035419404034,-0.0007771466329348962,1166.6666666666667,0.01223807105051595,True,0.0008380862709600478,0.05610105259426424,False,True,True,False,False,0,20,True,False,True,False,True,False
227,2026-08-08T17:45:32.400543,shadow,silero,webrtc,False,0.0006919123698025942,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0008177188273353251,0.7516944977160337,0.19245430488722223,0.0558511961738298,,,,,,,,,,,,,,,False,temporal_v1,False,9.417453700142213e-05,0.11064718162839249,3.6475384552478656,0.916336108627823,65.39697831422778,1475.5541921836152,0.0006146747431867713,0.0001573735085080145,4.5670574640539296e-05,0.0,0.0,0.05688689357249747,0.05196504332086716,0.012122479681077119,0.012597223249724917,0.20363454241680326,70.81598333987739,0.008388196898850881,1.5950064650833606,-0.0009637308891598465,1400.0,0.00901706067070094,True,0.0008102030551526695,0.05688689357249747,False,True,True,False,False,0,20,True,False,True,False,True,False
228,2026-08-08T17:45:32.412957,shadow,silero,webrtc,False,0.0007575260824523866,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00042440553223253185,0.8153738703120634,0.14207251914474667,0.04255360818695303,,,,,,,,,,,,,,,False,temporal_v1,False,7.046538948491953e-05,0.1127348643006263,3.250734067575693,0.9222402891098295,62.4485062400769,1501.5442997702803,0.00034604918139829067,6.0296363103242786e-05,1.8059986730998424e-05,0.0,0.0,0.063026968922962,0.056498696937442264,0.013074059188943998,0.011127564067838349,0.21466290717400954,69.87157628888646,0.004975117212202564,1.2081074207269449,-0.0007279900729246588,1200.0,0.014517030593540151,True,0.0007790072995703667,0.063026968922962,False,True,True,False,False,0,20,True,False,True,False,True,False
229,2026-08-08T17:45:32.420907,shadow,silero,webrtc,False,0.0007155450293794274,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0010234588461609357,0.7294390260232776,0.20955897532001733,0.06100199767962611,,,,,,,,,,,,,,,False,temporal_v1,False,0.00010295008474478405,0.12943632567849686,3.7322347444120263,0.9063620667417294,66.21242269293249,1503.0774930434102,0.0007465508239185404,0.00021447498708369292,6.243303415870221e-05,0.0,0.0,0.05400941326799891,0.04348885530997614,0.012630309241318294,0.010529870741476816,0.22766756769521843,70.17914474910258,0.00409534240188121,1.6910720265178452,-0.0010285267275300359,1433.3333333333335,0.008089925961603989,True,0.0007716692634858191,0.05400941326799891,False,True,True,False,False,0,20,True,False,True,False,True,False
230,2026-08-08T17:45:32.427005,shadow,silero,webrtc,False,0.0006814431399106979,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0012664726701075567,0.7239016254979429,0.22123155359430907,0.05486682011815327,,,,,,,,,,,,,,,False,temporal_v1,False,0.00011345347073494565,0.13987473903966596,3.6752059508178343,0.908483001972837,67.1456171283909,1525.4560375541732,0.0009168016245395803,0.00028018371639262766,6.948732817534858e-05,0.0,0.0,0.05241868670159509,0.042254959353377905,0.01254409157908965,0.011826312349284794,0.2275989365803035,66.05034153037697,0.0029099554513507754,1.5512622626741286,-0.0009360741174223435,1533.3333333333335,0.011198944430137527,True,0.0007645976729691029,0.05241868670159509,False,True,True,False,False,0,20,True,False,True,False,True,False
231,2026-08-08T17:45:32.433442,shadow,silero,webrtc,False,0.0005400074296630919,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0006048983760775347,0.7140298597032916,0.220795798303881,0.06517434033965717,,,,,,,,,,,,,,,False,temporal_v1,False,8.460850356164407e-05,0.1524008350730689,3.4828719848087784,0.9071066309085414,64.28870026959389,1552.5265291168855,0.000431915502605391,0.0001335590198387605,3.942385263338319e-05,0.0,0.0,0.05257408417062688,0.04248616389942417,0.012228028247271386,0.013205314906779512,0.22207623549498878,63.24794597274362,0.005347542512148389,1.6665993206947805,-0.0010185323135317678,1300.0,0.00711757070098962,True,0.0007476985629182309,0.05257408417062688,False,True,True,False,False,0,20,True,False,True,False,True,False
