frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
167,2026-08-16T20:33:13.013122,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006696661934256554,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00048658834063796655,0.801836599661462,0.15849451134666367,0.03966888693674896,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0003901643404920603,7.712158127639844e-05,1.9302417869507784e-05,0.0,0.0,0.040483848232475673,,,,,,,,,,,True,0.007413150044158101,0.040483848232475673,True,True,False,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
168,2026-08-16T20:33:13.020572,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0067971874959766865,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005621725736992977,0.7549906489273973,0.18602401942120925,0.058985329872580296,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0004244350362264179,0.00010457760176790935,3.315993470497053e-05,0.0,0.0,0.03951327556975833,,,,,,,,,,,True,0.007017794763669372,0.03951327556975833,True,True,False,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
169,2026-08-16T20:33:13.026778,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005996812600642443,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0013187828834975502,0.6979067040238343,0.2538363650123495,0.04825693020554133,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0009203874155448234,0.000334755053387523,6.364041356520382e-05,0.0,0.0,0.03272546926490219,,,,,,,,,,,True,0.00674692471511662,0.03272546926490219,True,True,False,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
170,2026-08-16T20:33:13.033595,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006178773008286953,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.001066788023748607,0.7145788758727079,0.2360667964569828,0.049354326732916017,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0007623041868047471,0.00025183323126500934,5.265060467885052e-05,0.0,0.0,0.032802808369298685,,,,,,,,,,,True,0.00655032810755074,0.032802808369298685,True,True,False,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
171,2026-08-16T20:33:13.038268,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006897410377860069,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.004873484785075101,0.3707087245828046,0.44105297001461397,0.18823830519738946,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0018066433289488945,0.002149464938778406,0.0009173765163478009,0.0,0.0,0.11089049666165487,,,,,,,,,,,True,0.00655032810755074,0.11089049666165487,True,True,True,0.85,True,True,True,1,True,False,False,0,0,True,1,15,24,24,,,,False,False,False,
172,2026-08-16T20:33:13.044855,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03691316768527031,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.07384713186828681,0.2603553452782008,0.35649652244523167,0.38314813226302596,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.01922649551537264,0.026326245703598695,0.028294390648315477,0.0,0.0,0.169161962847282,,,,,,,,,,,True,0.00655032810755074,0.169161962847282,True,True,True,0.85,True,True,True,2,True,True,False,1,0,True,2,15,24,24,,,,False,False,False,
173,2026-08-16T20:33:13.054064,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.04897834360599518,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.2393653347229735,0.193996683602866,0.5911862858817156,0.2148170305112406,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.046436081105746804,0.14150950320370836,0.05141975041251832,0.0,0.0,0.21317683997613843,,,,,,,,,,,True,0.00655032810755074,0.21317683997613843,True,True,True,0.85,True,True,True,3,True,True,False,2,0,True,3,15,24,24,,,,False,False,False,
174,2026-08-16T20:33:13.058812,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03995846211910248,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.3384861204615998,0.08492569638328425,0.6051346815216405,0.30993962209212106,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.028746169496277604,0.20482969070502585,0.10491026025929641,0.0,0.0,0.2553315900908638,,,,,,,,,,,True,0.00674692471511662,0.2553315900908638,True,True,True,0.85,True,True,True,4,True,True,False,3,0,True,4,15,24,24,,,,False,False,False,
175,2026-08-16T20:33:13.068398,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03724009543657303,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.12859898586609864,0.30601468559324285,0.34777675190945506,0.34620856248952603,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.039353178227424054,0.0447237376033617,0.04452207003431288,0.0,0.0,0.2544362340172771,,,,,,,,,,,True,0.006847298936918378,0.2544362340172771,True,True,True,0.85,True,True,True,5,True,True,False,4,0,True,5,15,24,24,,,,False,False,False,
176,2026-08-16T20:33:13.070861,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03724009543657303,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.08146430588971418,0.5408157764304393,0.23514612136325294,0.2240381021940323,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.04405718184111258,0.01915601555951589,0.018251108488085692,0.0,0.0,0.2476293522400034,,,,,,,,,,,True,0.02190528903156519,0.2476293522400034,True,True,True,0.85,True,True,True,6,True,True,False,5,0,True,6,15,24,24,,,,False,False,False,
177,2026-08-16T20:33:13.078058,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03676752373576164,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.2657555290764774,0.24219228595182543,0.5945287082059131,0.1632790058384988,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.06436393909136888,0.1579992914004171,0.043392298583691494,0.0,0.0,0.22947511476150806,,,,,,,,,,,True,0.036840345710515976,0.22947511476150806,True,True,True,0.85,True,True,True,7,True,True,False,6,0,True,7,15,24,24,,,,False,False,False,
178,2026-08-16T20:33:13.084537,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.03004649095237255,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.19871359781947998,0.17262150936109827,0.4665200175022243,0.36085847313164504,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.03430224118617288,0.09270387113267377,0.07170748549963334,0.0,0.0,0.20922397414942348,,,,,,,,,,,True,0.036840345710515976,0.20922397414942348,True,True,True,0.85,True,True,True,8,True,True,False,7,0,True,8,15,24,24,,,,False,False,False,
179,2026-08-16T20:33:13.091287,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.02490818314254284,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.14691213045411014,0.15993936189144184,0.4628715310673727,0.3771891070343787,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.023497032398942637,0.06800144275566355,0.05541365529850396,0.0,0.0,0.18246647966142138,,,,,,,,,,,True,0.036840345710515976,0.18246647966142138,True,True,True,0.85,True,True,True,9,True,True,False,8,0,True,9,15,24,24,,,,False,False,False,
180,2026-08-16T20:33:13.098340,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.019180679693818092,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.1310880385823882,0.07571860792234622,0.6183177209020408,0.3059636711679844,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.009925803796729247,0.08105405725378108,0.04010817753087788,0.0,0.0,0.13283409268074975,,,,,,,,,,,True,0.036840345710515976,0.13283409268074975,True,True,True,0.85,True,True,True,10,True,True,False,9,0,True,10,15,24,24,,,,False,False,False,
181,2026-08-16T20:33:13.106042,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01635398343205452,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.13301578869303518,0.09255582552043286,0.5289690261953204,0.3784751482767287,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.01231138612973533,0.07036123221355733,0.0503431703487425,0.0,0.0,0.13182281497936427,,,,,,,,,,,True,0.036840345710515976,0.13182281497936427,True,True,True,0.85,True,True,True,11,True,True,True,0,0,True,11,15,24,15,,,,False,False,False,
182,2026-08-16T20:33:13.116598,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.013095184229314327,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.13159261402090802,0.058785869775113755,0.7680893850721714,0.17312474514511575,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.007735786271199908,0.10107488998335884,0.022781937765349286,0.0,0.0,0.13828020437586638,,,,,,,,,,,True,0.0334070073440671,0.13828020437586638,True,True,True,0.85,True,True,True,12,True,True,True,0,0,True,12,15,24,15,,,,False,False,False,
183,2026-08-16T20:33:13.125447,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.014235582202672958,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.07754217859953441,0.10049960697607309,0.7083265088575406,0.19117388415349007,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0077929584733216735,0.054925180656616106,0.01482403946859663,0.0,0.0,0.1410141125910156,,,,,,,,,,,True,0.027477337047457695,0.1410141125910156,True,True,True,0.85,True,True,True,13,True,True,True,0,0,True,13,15,24,15,,,,False,False,False,
184,2026-08-16T20:33:13.134585,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.012394490651786327,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.05912399653672396,0.0719852067427261,0.814668407231657,0.11334638600870331,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004256053114152296,0.048166452087742916,0.0067014913338287515,0.0,0.0,0.1419680600409929,,,,,,,,,,,True,0.022044431418180466,0.1419680600409929,True,True,True,0.85,True,True,True,14,True,True,True,0,0,True,14,15,24,15,,,,False,False,False,
185,2026-08-16T20:33:13.142599,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.013174653053283691,True,True,True,0,True,True,True,1,0.0,,,,,,,,,,,,,0.03630262066089522,0.15821950503563662,0.7620447423944614,0.07973575254235597,,,,,,,,,,,,,,,,temporal_v1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.005743782672463317,0.02766422120977575,0.0028946167776561604,0.0,0.0,0.1358617654932532,,,,,,,,,,,True,0.017767331562936306,0.1358617654932532,True,True,True,0.85,True,True,True,15,True,True,True,0,0,True,15,15,24,15,webrtc_assisted,webrtc_assisted,,False,False,False,
186,2026-08-16T20:33:13.149836,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01277280505746603,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.036628704619340646,0.1451940168848388,0.8255068893504648,0.029299093737395428,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.005318268756970318,0.0302372480112489,0.0010731878501214305,0.0,0.0,0.054711577554605,,,,,,,,,,,True,0.015294782817363739,0.054711577554605,True,True,True,0.85,True,True,True,16,True,True,True,0,0,True,16,15,24,15,,,,False,False,False,
187,2026-08-16T20:33:13.157120,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00947735644876957,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.022656895185401954,0.6699992702708032,0.3115843850179545,0.018416344667105608,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015180103240821382,0.007059534752759722,0.00041725719082084803,0.0,0.0,0.17104116414781267,,,,,,,,,,,True,0.013705117627978325,0.17104116414781267,True,True,True,0.85,True,True,True,17,True,True,True,0,0,True,17,15,24,15,,,,False,False,False,
188,2026-08-16T20:33:13.164787,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.008562648668885231,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.010788440525375668,0.45817698258573253,0.5303577477648952,0.011465269556680507,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.004943015126722259,0.005721733018933762,0.0001236923787196479,0.0,0.0,0.1916038942437723,,,,,,,,,,,True,0.01313491864129901,0.1916038942437723,True,True,True,0.85,True,True,True,18,True,True,True,0,0,True,18,15,24,15,,,,False,False,False,
189,2026-08-16T20:33:13.170982,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007729717530310154,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.006751476108036194,0.33324301702281,0.6487944084694462,0.017962574359627892,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0022498822675994005,0.004380319947808941,0.00012127389162785124,0.0,0.0,0.1950833993348164,,,,,,,,,,,True,0.012933994643390179,0.1950833993348164,True,True,True,0.85,True,True,True,19,True,True,True,0,0,True,19,15,24,15,,,,False,False,False,
190,2026-08-16T20:33:13.179198,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.006185279693454504,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0027642270217812463,0.3388475718573993,0.640566046862579,0.020586380918256892,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0009366516143931857,0.0017706699759731331,5.690543041492753e-05,0.0,0.0,0.1920504901905036,,,,,,,,,,,True,0.012583647854626179,0.1920504901905036,True,True,True,0.85,True,True,True,20,True,True,True,0,0,True,20,15,24,15,,,,False,False,False,
191,2026-08-16T20:33:13.185199,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005326717626303434,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0016934062797630356,0.5705354449458919,0.4016916606255549,0.027772893838027436,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0009661483052987711,0.0006802271806317568,4.703079283250778e-05,0.0,0.0,0.2075745184354058,,,,,,,,,,,True,0.010935923550277948,0.2075745184354058,True,True,True,0.85,True,True,True,21,True,True,True,0,0,True,21,15,24,15,,,,False,False,False,
192,2026-08-16T20:33:13.186274,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005326717626303434,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.001112739825164352,0.6134535203762012,0.3297537977343317,0.05679268099078442,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006826141630098703,0.00036693018323818137,6.319547791630026e-05,0.0,0.0,0.212287483537391,,,,,,,,,,,True,0.0090200025588274,0.212287483537391,True,True,True,0.85,True,True,True,22,True,True,True,0,0,True,22,15,24,15,,,,False,False,False,
193,2026-08-16T20:33:13.197277,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.003756616497412324,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0008005596809707143,0.5415311080425129,0.40009166842117333,0.05837722228718768,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00043352797109023157,0.0003202972584302953,4.673445045018745e-05,0.0,0.0,0.20227635874056407,,,,,,,,,,,True,0.008146183099597692,0.20227635874056407,True,True,True,0.85,True,True,True,23,True,False,True,0,1,True,23,15,24,15,,,,False,False,False,
194,2026-08-16T20:33:13.205528,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0031824836041778326,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.001471815130077955,0.6942576737497367,0.25202490352527185,0.0537174220455583,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001021818948397587,0.00037093406616493205,7.90621145154358e-05,0.0,0.0,0.1901911447320766,,,,,,,,,,,True,0.006957498611882329,0.1901911447320766,True,True,True,0.85,True,True,True,24,True,False,True,0,2,True,24,15,24,15,,,,False,False,False,
195,2026-08-16T20:33:13.212480,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0025928395334631205,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.001060614496534022,0.7317739185866206,0.21095269589283397,0.05727338457769573,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.000776130026238477,0.00022373948734687277,6.074498194867218e-05,0.0,0.0,0.1789972156697659,,,,,,,,,,,True,0.005755998659878969,0.1789972156697659,True,True,True,0.85,True,True,True,25,True,False,True,0,3,True,25,15,24,15,,,,False,False,False,
196,2026-08-16T20:33:13.222836,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0023427412379533052,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0007630413335377044,0.6959232695491608,0.23654835042993685,0.06752837871035734,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.000531018219636711,0.00018049616875820323,5.1526944142790195e-05,0.0,0.0,0.13852179470896864,,,,,,,,,,,True,0.005326717626303434,0.13852179470896864,True,True,True,0.85,True,True,True,26,True,False,True,0,4,True,26,15,24,15,,,,False,False,False,
197,2026-08-16T20:33:13.233931,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0024289421271532774,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0016284880588055986,0.6856392379683267,0.2667670112873204,0.047593750130286445,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0011165553116799902,0.00043442689236465956,7.750585376094888e-05,0.0,0.0,0.13978356767594388,,,,,,,,,,,True,0.004541667061857879,0.13978356767594388,True,True,True,0.85,True,True,True,27,True,False,True,0,5,True,27,15,24,15,,,,False,False,False,
198,2026-08-16T20:33:13.246081,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0018473811214789748,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0010212804525462447,0.6191021899450075,0.29379085621074197,0.08710695286508756,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006322769647194084,0.00030004285858485527,8.896062824198102e-05,0.0,0.0,0.13560603363623358,,,,,,,,,,,True,0.0034695500507950783,0.13560603363623358,True,True,True,0.85,True,True,True,28,True,False,True,0,6,True,28,15,24,15,,,,False,False,False,
199,2026-08-16T20:33:13.254925,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0017750037368386984,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0018497171648685677,0.7224122864663155,0.22188638514704018,0.055701327846021186,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0013362584063886926,0.0004104270552571182,0.00010303170222275691,0.0,0.0,0.11235881740758313,,,,,,,,,,,True,0.0028876615688204765,0.11235881740758313,True,True,True,0.85,True,True,True,29,True,False,True,0,7,True,29,15,24,15,,,,False,False,False,
200,2026-08-16T20:33:13.262842,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0016447985544800758,True,True,False,0,True,True,False,1,0.0,,,,,,,,,,,,,0.0018507777127970072,0.7002604200266841,0.23623890935465355,0.06350067007834903,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001296026378539258,0.00043722570832906523,0.00011752562492868418,0.0,0.0,0.0629317607130567,,,,,,,,,,,True,0.002510890830308199,0.0629317607130567,True,True,True,0.85,True,True,True,30,True,False,True,0,8,True,30,15,24,15,,,,False,False,False,
201,2026-08-16T20:33:13.268031,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0015743243275210261,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0021715768817935637,0.738719649023029,0.20629164026982877,0.05498871024664744,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0016041865119450652,0.00044797815691723433,0.00011941221193126444,0.0,0.0,0.059843964868916064,,,,,,,,,,,True,0.0023858416825532913,0.059843964868916064,False,True,True,0.85,True,False,False,0,True,False,True,0,9,False,0,15,24,15,,,,False,False,False,
202,2026-08-16T20:33:13.279125,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0014556116657331586,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0011384344329421862,0.697151322496176,0.23954623931416685,0.06330243731125781,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0007936610705008293,0.0002727076871170568,7.206567432430007e-05,0.0,0.0,0.056507637883274696,,,,,,,,,,,True,0.00209506117971614,0.056507637883274696,False,True,True,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
203,2026-08-16T20:33:13.288692,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0015409544575959444,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.002756152380836385,0.5877978142571726,0.3467342193108212,0.0654679660691815,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0016200603452153294,0.0009556523440709652,0.00018043969055009024,0.0,0.0,0.04560368153623649,,,,,,,,,,,True,0.0018111924291588366,0.04560368153623649,False,True,False,0.85,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
204,2026-08-16T20:33:13.300051,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0027400192338973284,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.016341500390223127,0.10799952665960239,0.7756220697068551,0.1163784035723487,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0017648743070518052,0.012674828354780242,0.0019017977273910807,0.0,0.0,0.17943582568458635,,,,,,,,,,,True,0.0018111924291588366,0.17943582568458635,False,True,True,0.85,True,False,False,0,True,True,False,1,0,False,0,15,24,24,,,,False,False,False,
205,2026-08-16T20:33:13.307776,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007140901871025562,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.07474508641990252,0.05106876223397119,0.7286124834087895,0.2203187543438605,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0038171390465356306,0.05446020303900976,0.016467744333357126,0.0,0.0,0.24467117072339342,,,,,,,,,,,True,0.0018111924291588366,0.24467117072339342,False,True,True,0.85,True,False,False,0,True,True,False,2,0,False,0,15,24,24,,,,False,False,False,
206,2026-08-16T20:33:13.313154,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.007406066171824932,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.12781928563898665,0.07623630811297112,0.7143881260399673,0.2093755658392381,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.009744470442753651,0.09131257993940296,0.02676223525583003,0.0,0.0,0.2786653287077053,,,,,,,,,,,True,0.0018111924291588366,0.2786653287077053,False,True,True,0.85,True,False,False,0,True,True,False,3,0,False,0,15,24,24,,,,False,False,False,
207,2026-08-16T20:33:13.319219,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0073040747083723545,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.14620810045519708,0.1792206241185863,0.6888088503851315,0.13197052548944263,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02620350701477338,0.10070943359153813,0.019295159847885577,0.0,0.0,0.2859993761137564,,,,,,,,,,,True,0.0018111924291588366,0.2859993761137564,False,True,True,0.85,True,False,False,0,True,True,False,4,0,False,0,15,24,24,,,,False,False,False,
208,2026-08-16T20:33:13.320396,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0073040747083723545,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.19556578033057995,0.5389093923438579,0.4312803279716499,0.029810279679378902,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.10539223584120525,0.08434367388100415,0.005829870607370565,0.0,0.0,0.2821881291554592,,,,,,,,,,,True,0.0022575114853680134,0.2821881291554592,False,True,True,0.85,True,False,False,0,True,True,False,5,0,False,0,15,24,24,,,,False,False,False,
209,2026-08-16T20:33:13.325865,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.008332176133990288,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.07027328377449027,0.5595247324344809,0.4245391319048886,0.015936135646400076,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.039319640301214015,0.029833758889727995,0.0011198845825482425,0.0,0.0,0.26984631460062747,,,,,,,,,,,True,0.004940460552461445,0.26984631460062747,True,True,True,0.85,True,True,True,1,True,True,False,6,0,True,1,15,24,24,,,,False,False,False,
210,2026-08-16T20:33:13.334607,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.008262227289378643,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.03377975613420858,0.6606749167724817,0.32033477911648417,0.018990304081430678,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.022317437572562982,0.010820830719860407,0.0006414878407851942,0.0,0.0,0.2660233442266395,,,,,,,,,,,True,0.007222488289698958,0.2660233442266395,True,True,True,0.85,True,True,True,2,True,True,False,7,0,True,2,15,24,24,,,,False,False,False,
