frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
62,2026-08-09T13:52:36.873494,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004306584596633911,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003546333910482672,0.5328110899718096,0.4181207743037464,0.04906813290463054,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00018895260362482622,0.00014827958805906476,1.740119836437619e-05,0.0,0.0,0.06429585844854145,,,,,,,,,,,True,0.0005040603573434055,0.06429585844854145,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
63,2026-08-09T13:52:36.878373,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004112195747438818,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005472179464571868,0.723099485096419,0.24126110831288425,0.03563940476327121,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00039569301531871154,0.00013202240825096144,1.9502521887513755e-05,0.0,0.0,0.07330814972721286,,,,,,,,,,,True,0.00047562489635311067,0.07330814972721286,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
64,2026-08-09T13:52:36.879744,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004112195747438818,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0006703550780368915,0.7220528934514916,0.22755854037240789,0.05038856468435373,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00048403182373643795,0.00015254502308930661,3.37782302111469e-05,0.0,0.0,0.0759506725767044,,,,,,,,,,,True,0.00044889922719448805,0.0759506725767044,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
65,2026-08-09T13:52:36.885168,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.000510849233251065,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0014998722339278861,0.7278788505295146,0.2244824678358431,0.04763868096791874,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001091725277572565,0.00033669502051059087,7.145193484473016e-05,0.0,0.0,0.08246570132086815,,,,,,,,,,,True,0.00044889922719448805,0.08246570132086815,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
66,2026-08-09T13:52:36.900919,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004381163453217596,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0008606526164888345,0.8098754896895554,0.14455297977188664,0.04557152937664894,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.000697021459231492,0.0001244099002619318,3.92212559954107e-05,0.0,0.0,0.09858635048790788,,,,,,,,,,,True,0.0004384146450320259,0.09858635048790788,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
67,2026-08-09T13:52:36.910697,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0003922126197721809,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.000789133308034418,0.7390010697260209,0.21385982971902573,0.04713909928774032,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0005831703587938685,0.0001687639148818521,3.71990333586974e-05,0.0,0.0,0.10240744608032053,,,,,,,,,,,True,0.00043801238643936813,0.10240744608032053,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
68,2026-08-09T13:52:36.917632,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00041495426557958126,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00045127418955179585,0.6476748474928526,0.2824762262059679,0.06984892408523175,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00029227894189542004,0.00012747423004874793,3.152101660762787e-05,0.0,0.0,0.08209305756452859,,,,,,,,,,,True,0.0004342834436101839,0.08209305756452859,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
69,2026-08-09T13:52:36.926032,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0003989319666288793,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0015726274866608436,0.7386439406883347,0.21653384104707643,0.04482221762871041,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001161611763981957,0.00034052707022288244,7.04886514560042e-05,0.0,0.0,0.08310017298556194,,,,,,,,,,,True,0.0004228063626214862,0.08310017298556194,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
70,2026-08-09T13:52:36.935793,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0003889538929797709,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0010350436807960615,0.712045728253666,0.23298031442197306,0.054973956358218244,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0007369984314667866,0.0002411448021923427,5.690044613693226e-05,0.0,0.0,0.07157357519953476,,,,,,,,,,,True,0.00041308692016173154,0.07157357519953476,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
71,2026-08-09T13:52:36.945690,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00043032565736211836,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0009089257109290549,0.7273896082585777,0.21675045286724073,0.055859937773981724,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006611431168088344,0.00019701005946655138,5.077253365366911e-05,0.0,0.0,0.06915342396560421,,,,,,,,,,,True,0.00041308692016173154,0.06915342396560421,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
72,2026-08-09T13:52:36.955851,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004289184871595353,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0009375458661132747,0.5639155498726854,0.3851835984810266,0.05090085057967349,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0005286966926201304,0.0003611272904505219,4.772188204262236e-05,0.0,0.0,0.061474745862968014,,,,,,,,,,,True,0.00041308692016173154,0.061474745862968014,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
73,2026-08-09T13:52:36.967764,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004439979966264218,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0009412653855957703,0.5443215889268492,0.41072087734952867,0.0449575326612224,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0005123510702893331,0.0003865973449906372,4.231696931579994e-05,0.0,0.0,0.07892210619145558,,,,,,,,,,,True,0.0004219363763695583,0.07892210619145558,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
74,2026-08-09T13:52:36.973851,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004744690377265215,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0019624015310903205,0.6196894222488056,0.3483813237758894,0.031929253465725164,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0012160794710215322,0.000683664043181078,6.265801588770998e-05,0.0,0.0,0.08113374470744798,,,,,,,,,,,True,0.0004296220722608268,0.08113374470744798,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
75,2026-08-09T13:52:36.981153,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00045500873238779604,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.001945652850640679,0.4345044216301655,0.5285190983727954,0.036976479483072706,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.000845394766560711,0.0010283146903670708,7.194339271289699e-05,0.0,0.0,0.10815799501583565,,,,,,,,,,,True,0.0004296220722608268,0.10815799501583565,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
76,2026-08-09T13:52:36.989005,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00042902459972538054,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.001837208473501318,0.4394844572413544,0.5395397960057101,0.02097574620863147,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0008074245688159439,0.000991247085012863,3.853681867251088e-05,0.0,0.0,0.1116980977954766,,,,,,,,,,,True,0.0004289715434424579,0.1116980977954766,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
77,2026-08-09T13:52:36.995230,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004661668208427727,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.004433507341395593,0.20401442588288266,0.7844591095371289,0.011526464354433266,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0009044994549023673,0.0034779052211575106,5.11026643357145e-05,0.0,0.0,0.1585749569713289,,,,,,,,,,,True,0.00042967512854374945,0.1585749569713289,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
78,2026-08-09T13:52:37.001747,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004791202663909644,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0030933458302516907,0.26297692320009103,0.7151274510950704,0.021895625381563956,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0008134785688334208,0.002212136518943456,6.773074147481395e-05,0.0,0.0,0.1787832494484032,,,,,,,,,,,True,0.0004371618269942701,0.1787832494484032,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
79,2026-08-09T13:52:37.010706,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0005154867540113628,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.003821814019724772,0.28735178863738925,0.6962975751840293,0.016350635916925493,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0010982050944073638,0.002661119834738687,6.248908957872125e-05,0.0,0.0,0.17601958647269614,,,,,,,,,,,True,0.0004495033645071089,0.17601958647269614,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
80,2026-08-09T13:52:37.013092,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0005154867540113628,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.003576764831437612,0.3527200723634578,0.6204832406599872,0.02679668669697282,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0012615967501717455,0.0022193226336890822,9.584544657678449e-05,0.0,0.0,0.16092326061703727,,,,,,,,,,,True,0.0004605877766152844,0.16092326061703727,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
81,2026-08-09T13:52:37.021387,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0005155292456038296,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.006013631255268441,0.2154958138414949,0.7667823255802568,0.01772186041195913,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0012959123614967234,0.004611146159096855,0.00010657273367486188,0.0,0.0,0.14293079171796144,,,,,,,,,,,True,0.0004703179292846471,0.14293079171796144,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
82,2026-08-09T13:52:37.029749,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0005229628295637667,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.005318224296504381,0.32284732458016985,0.6570191427820895,0.020133532449707968,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0017169744856436954,0.003494175168412189,0.00010707464144849627,0.0,0.0,0.1318800931634549,,,,,,,,,,,True,0.00047679465205874294,0.1318800931634549,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
83,2026-08-09T13:52:37.037854,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00045295790187083185,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.005102274769127257,0.21112277761531675,0.766963081532905,0.021914140655787194,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0010772064214146955,0.0039132563797574325,0.00011181196695512885,0.0,0.0,0.12512777311647327,,,,,,,,,,,True,0.00047679465205874294,0.12512777311647327,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
84,2026-08-09T13:52:37.042969,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004113972245249897,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0037152383216704304,0.3972599138473085,0.5816291685777121,0.021110917305817708,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0014759152555890143,0.0021608909761012267,7.843208898018942e-05,0.0,0.0,0.08628995581750704,,,,,,,,,,,True,0.00047264354361686856,0.08628995581750704,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
85,2026-08-09T13:52:37.048268,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00037181584048084915,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0027325815243684688,0.31284196827934757,0.6747802315452903,0.012377799809407721,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0008548661825672118,0.0018438919937297379,3.382334707151909e-05,0.0,0.0,0.07626402901996447,,,,,,,,,,,True,0.00047264354361686856,0.07626402901996447,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
86,2026-08-09T13:52:37.054598,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0002976575051434338,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0016405850841809918,0.4511295389833731,0.5314897324011681,0.017380728005920082,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0007401163926895692,0.0008719541273727033,2.851456311871932e-05,0.0,0.0,0.07843369247524441,,,,,,,,,,,True,0.00047264354361686856,0.07843369247524441,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
87,2026-08-09T13:52:37.063050,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00028936826856806874,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0008622459414988361,0.4614603113683179,0.5080942841823054,0.03044540328961481,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00039789228064012134,0.0004381022344349491,2.6251425423765683e-05,0.0,0.0,0.08416194419363553,,,,,,,,,,,True,0.0004660390841308981,0.08416194419363553,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
88,2026-08-09T13:52:37.069843,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00029423978412523866,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003811620870101145,0.7615092584420856,0.18663435730568212,0.05185638162867639,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00029025845822531,7.11379411384252e-05,1.9765686646379253e-05,0.0,0.0,0.15170995546543495,,,,,,,,,,,True,0.0004321775631979108,0.15170995546543495,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
89,2026-08-09T13:52:37.076780,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.000281139014987275,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.000406791015324448,0.7270888589460273,0.19086213896212204,0.0820489996335859,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0002957732151617488,7.764100329539751e-05,3.3376795867301675e-05,0.0,0.0,0.18028278596604563,,,,,,,,,,,True,0.00039160653250291944,0.18028278596604563,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
90,2026-08-09T13:52:37.084110,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.000280753563856706,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00038124270539023354,0.7329228982095399,0.20396024981311175,0.06311684935434737,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00027942150855585576,7.77583574308186e-05,2.406283840355921e-05,0.0,0.0,0.200731873772401,,,,,,,,,,,True,0.0003347366728121415,0.200731873772401,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
91,2026-08-09T13:52:37.091080,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.000288266281131655,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005941371055587795,0.7022228840838538,0.2467720992973333,0.051005014935699616,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00041721667180671923,0.00014661646080918133,3.030397194287889e-05,0.0,0.0,0.1946143645713874,,,,,,,,,,,True,0.00029594864463433623,0.1946143645713874,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
92,2026-08-09T13:52:37.098565,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.00032844708766788244,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0009435144767356492,0.7102159181595573,0.2492893288368405,0.04049475194373503,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006700990003916434,0.00023520809065327275,3.8207384690733074e-05,0.0,0.0,0.1924371057875155,,,,,,,,,,,True,0.00029594864463433623,0.1924371057875155,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
93,2026-08-09T13:52:37.107353,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0003143411595374346,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005200233598756176,0.6755591062686412,0.2510041600073742,0.073436731800994,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0003513065162363882,0.00013052802662979186,3.818881600943751e-05,0.0,0.0,0.15895627020717193,,,,,,,,,,,True,0.00029594864463433623,0.15895627020717193,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
94,2026-08-09T13:52:37.114047,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0004428440297488123,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0008633819668639411,0.7646329475419618,0.17668774198398446,0.058679309315817794,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006601702981777517,0.00015254901019488105,5.066265749130835e-05,0.0,0.0,0.15170890680002608,,,,,,,,,,,True,0.00029594864463433623,0.15170890680002608,False,True,True,False,False,0,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
95,2026-08-09T13:52:37.119497,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.002597612561658025,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.030971690795302455,0.2297939050104306,0.6832443966628676,0.08696169829441419,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00711710577262816,0.021161234191065317,0.002693350830608977,0.0,0.0,0.17001029750637217,,,,,,,,,,,True,0.00029594864463433623,0.17001029750637217,False,True,True,False,False,0,True,True,False,1,0,False,0,15,24,24,,,,False,False,False,
96,2026-08-09T13:52:37.121158,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.002597612561658025,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.9590324701007743,0.21817584728104636,0.6700424920148653,0.11178166070304575,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2092377217342712,0.6425925061894946,0.10720224217600863,0.0,0.0,0.20428511803606972,,,,,,,,,,,True,0.0003042904718313366,0.20428511803606972,False,True,True,False,False,0,True,True,False,2,0,False,0,15,24,24,,,,False,False,False,
97,2026-08-09T13:52:37.128107,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.016537224873900414,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,3.1968261860258287,0.09308419455010751,0.7640017240492862,0.14291408140029344,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2975739906429064,2.4423807176096375,0.4568714777722849,0.0,0.0,0.25304441943491385,,,,,,,,,,,True,0.0003213941236026585,0.25304441943491385,False,True,True,False,False,0,True,True,False,3,0,False,0,15,24,24,,,,False,False,False,
98,2026-08-09T13:52:37.135037,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.020186129957437515,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,3.87991715928613,0.19003973377062977,0.6026235999455256,0.20733666628358693,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7373384240028342,2.338129646019425,0.804449089262871,0.0,0.0,0.2656425398976314,,,,,,,,,,,True,0.0003856455587083474,0.2656425398976314,False,True,True,False,False,0,True,True,False,4,0,False,0,15,24,24,,,,False,False,False,
99,2026-08-09T13:52:37.139073,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01453347597271204,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,1.7424720926049038,0.20043348090558766,0.5941542830228042,0.2054122360710342,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.34924974690164434,1.0352972568689118,0.35792508883334745,0.0,0.0,0.2684586637989265,,,,,,,,,,,True,0.0015202282957034186,0.2684586637989265,False,True,True,False,False,0,True,True,False,5,0,False,0,15,24,24,,,,False,False,False,
100,2026-08-09T13:52:37.142184,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.020740551874041557,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.5933633922860775,0.3390930021163294,0.5627510695466468,0.09815592833533847,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.20120537403621527,0.33391588363881664,0.05824213461004555,0.0,0.0,0.25274309760844593,,,,,,,,,,,True,0.002597612561658025,0.25274309760844593,True,True,True,True,True,1,True,True,False,6,0,True,1,15,24,24,,,,False,False,False,
101,2026-08-09T13:52:37.145260,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.023809097707271576,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.0207941557615186,0.40038484671134056,0.3999339262984538,0.19968122698922589,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4087105115784079,0.4082502146562195,0.20383342952589098,0.0,0.0,0.23361976787657118,,,,,,,,,,,True,0.008565544267185032,0.23361976787657118,True,True,True,True,True,2,True,True,False,7,0,True,2,15,24,24,,,,False,False,False,
102,2026-08-09T13:52:37.148344,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.025809194892644882,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.1734695810855382,0.10609265711695516,0.76712555165432,0.12678179122840968,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.33668182013719533,2.434449603048447,0.4023381578988955,0.0,0.0,0.21859903110354334,,,,,,,,,,,True,0.015535350423306227,0.21859903110354334,True,True,True,True,True,3,True,True,False,8,0,True,3,15,24,24,,,,False,False,False,
103,2026-08-09T13:52:37.153615,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01213741209357977,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.2737492527131478,0.05536352894359199,0.8203030961398006,0.12433337491616762,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.12588278256305502,1.865163551846153,0.28270291830293975,0.0,0.0,0.1962513424353325,,,,,,,,,,,True,0.015535350423306227,0.1962513424353325,True,True,True,True,True,4,True,True,False,9,0,True,4,15,24,24,,,,False,False,False,
104,2026-08-09T13:52:37.163491,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.008139947429299355,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.7509986879446553,0.042454776447422064,0.8362969794898741,0.12124824406213264,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.07433825785641969,1.4643549138188479,0.2123055162683876,0.0,0.0,0.11191227206164049,,,,,,,,,,,True,0.015535350423306227,0.11191227206164049,True,True,True,True,True,5,True,True,True,0,0,True,5,15,24,15,,,,False,False,False,
105,2026-08-09T13:52:37.168770,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0065863607451319695,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.051119020454999,0.05125968874915721,0.8906376199994877,0.05810269125102737,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1563994113251567,2.7174413827132082,0.17727822641563387,0.0,0.0,0.11782434697757836,,,,,,,,,,,True,0.015535350423306227,0.11782434697757836,True,True,True,True,True,6,True,True,True,0,0,True,6,15,24,15,,,,False,False,False,
106,2026-08-09T13:52:37.175659,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0063989171758294106,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.8685045173828434,0.13412402500680853,0.8465904791585579,0.019285495834375107,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5188593966284083,3.275039092998187,0.0746060277552481,0.0,0.0,0.11705752682090083,,,,,,,,,,,True,0.015535350423306227,0.11705752682090083,True,True,True,True,True,7,True,True,True,0,0,True,7,15,24,15,,,,False,False,False,
