frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
155,2026-08-06T22:48:44.135417,shadow,silero,False,0.0002513422805350274,True,False,True,False,1,0.3333333333333333,0.00010426132943416949,0.12108559498956159,3.619356214119878,0.0,0.0,1469.532134634091,0.0007098124538832197,0.0002291926800236626,6.0087526310051004e-05,0.0,0.0
156,2026-08-06T22:48:44.143489,shadow,silero,False,0.00024513332755304873,True,False,True,False,1,0.3333333333333333,6.305998757095285e-05,0.16910229645093947,3.6153700728042617,0.0,0.0,1722.007845839291,0.00015225963560397873,0.00010949185824458452,2.2146009033183596e-05,0.0,0.0
157,2026-08-06T22:48:44.150975,shadow,silero,False,0.00023814789892639965,True,False,True,False,1,0.3333333333333333,6.814725212863725e-05,0.1315240083507307,3.4808381438325973,0.0,0.0,1613.3641879122817,0.00025226212040087515,0.0001252951218421409,1.7368305194827158e-05,0.0,0.0
158,2026-08-06T22:48:44.162368,shadow,silero,False,0.0003081726317759603,True,False,True,False,1,0.3333333333333333,7.40936558396986e-05,0.1544885177453027,3.6688097507753255,0.0,0.0,1635.406806862516,0.0003444489986361149,0.0001074719075996773,3.5712941995425944e-05,0.0,0.0
159,2026-08-06T22:48:44.171763,shadow,silero,False,0.00023036105267237872,True,False,True,False,1,0.3333333333333333,6.16554531070151e-05,0.14613778705636743,3.5327422716459274,0.0,0.0,1758.7433981382408,0.00018651544789228383,8.579717631461378e-05,1.6660151330468125e-05,0.0,0.0
160,2026-08-06T22:48:44.173694,shadow,silero,False,0.00023036105267237872,True,False,True,False,1,0.3333333333333333,7.164202519644725e-05,0.16910229645093947,3.6981253062868604,0.0,0.0,1596.63644616821,0.0002900236502238381,0.00010727209911616956,3.982264284557541e-05,0.0,0.0
161,2026-08-06T22:48:44.184490,shadow,silero,False,0.0002234975399915129,True,False,True,False,1,0.3333333333333333,9.965621009056903e-05,0.1732776617954071,3.6558546762636155,0.0,0.0,1527.742466304226,0.000647708888025725,0.0002156491102977155,6.097989482475011e-05,0.0,0.0
162,2026-08-06T22:48:44.194501,shadow,silero,False,0.00028185747214592993,True,False,True,False,1,0.3333333333333333,5.330686041609929e-05,0.17536534446764093,3.6131647881162414,0.0,0.0,1706.1151110845462,0.00011183159221371343,6.821256972755405e-05,1.915101922386671e-05,0.0,0.0
163,2026-08-06T22:48:44.201795,shadow,silero,False,0.00022125641407910734,True,False,True,False,1,0.3333333333333333,0.00010008312765167894,0.12526096033402923,3.661930163512261,0.0,0.0,1558.5844399821176,0.0006806416866421588,0.00021774796410029234,6.504781245578077e-05,0.0,0.0
164,2026-08-06T22:48:44.208570,shadow,silero,False,0.00022185909620020539,True,False,True,False,1,0.3333333333333333,0.00010632703216017917,0.15866388308977036,3.534801466341346,0.0,0.0,1543.9479534582742,0.0006764933233708955,0.0002244513649822984,0.00015646407360348855,0.0,0.0
165,2026-08-06T22:48:44.218329,shadow,silero,False,0.00022505341621581465,True,False,True,False,1,0.3333333333333333,6.998498837052626e-05,0.2359081419624217,3.5615453102539636,0.0,0.0,2004.1965366798197,0.00010622498871069938,0.00016465810635035588,0.0001523357970845705,0.0,0.0
166,2026-08-06T22:48:44.227556,shadow,silero,False,0.0002503502182662487,True,False,True,False,1,0.3333333333333333,0.0007104085895913863,0.21085594989561587,3.510104402068812,0.0,0.0,1520.622479609212,0.03411888949681929,0.022012337182997964,0.0015873089054877377,0.0,0.0
167,2026-08-06T22:48:44.237694,shadow,silero,False,0.0019670245237648487,True,False,True,False,1,0.3333333333333333,0.0006470323578813364,0.26931106471816285,3.6741588109477608,0.0,0.0,2104.0103693401597,0.006899983542296394,0.028146489221030822,0.012971725323496235,0.0,0.0
168,2026-08-06T22:48:44.244533,shadow,silero,False,0.004404185805469751,True,False,True,False,1,0.3333333333333333,0.0008451898855594267,0.29227557411273486,3.7256679916077626,0.0,0.0,2220.4994851396364,0.015744942070240873,0.029685640260783824,0.03657045916668508,0.0,0.0
169,2026-08-06T22:48:44.253768,shadow,silero,False,0.007170123979449272,True,False,True,False,1,0.3333333333333333,0.0011312719822355105,0.29436325678496866,3.841071489085943,0.0,0.0,2149.709237975552,0.030095495216691002,0.06855607147639088,0.048128376639741254,0.0,0.0
170,2026-08-06T22:48:44.259498,shadow,silero,False,0.042002368718385696,True,False,True,False,0,0.0,0.0011565557267426657,0.3444676409185804,4.144839357150221,0.0,0.0,2602.5149313386296,0.01625421883007089,0.06299488698615181,0.06576213067230502,0.0,0.0
171,2026-08-06T22:48:44.267761,shadow,silero,False,0.17358580231666565,True,False,True,False,0,0.0,0.0013598744703813715,0.37995824634655534,4.280080310208409,0.0,0.0,2874.5323225018624,0.007860226932914039,0.06220328831259702,0.1316323363573813,0.0,0.0
172,2026-08-06T22:48:44.276494,shadow,silero,True,0.5118552446365356,True,False,True,False,0,0.0,0.0010568610968898135,0.3068893528183716,4.223204140520414,0.0,0.0,2641.1970406926735,0.014234018574999811,0.05384762020019275,0.05491256430794591,0.0,0.0
173,2026-08-06T22:48:44.285688,shadow,silero,True,0.6470049619674683,True,False,True,False,1,0.3333333333333333,0.0008987742838198034,0.2964509394572025,4.029671371552269,0.0,0.0,2277.42303247623,0.016175825254452693,0.04695735567607012,0.028505785465038857,0.0,0.0
174,2026-08-06T22:48:44.297637,shadow,silero,True,0.5143150091171265,True,False,True,False,1,0.3333333333333333,0.0008112688144939707,0.2860125260960334,4.098761821694323,0.0,0.0,2348.287635631566,0.00959124160972855,0.04511208488321865,0.01903474681624169,0.0,0.0
175,2026-08-06T22:48:44.307897,shadow,silero,True,0.5174699425697327,True,False,True,False,0,0.0,0.0009341159028434931,0.3757828810020877,4.292312455829182,0.0,0.0,2955.2476293227464,0.00705208936681469,0.016756737544520464,0.0612899623083532,0.0,0.0
176,2026-08-06T22:48:44.309978,shadow,silero,True,0.5174699425697327,True,False,True,False,0,0.0,0.0009543414771758192,0.3757828810020877,4.400176359047794,0.0,0.0,2922.0043173225918,0.00796173931969455,0.018286864265311027,0.06325436973649587,0.0,0.0
177,2026-08-06T22:48:44.319100,shadow,silero,False,0.4211016595363617,True,False,True,False,1,0.3333333333333333,0.0014416959711183207,0.2546972860125261,3.712642603135403,0.0,0.0,2171.6665937520747,0.06048436321690997,0.1501358847417598,0.024780047218879057,0.0,0.0
178,2026-08-06T22:48:44.327897,shadow,silero,True,0.7508518695831299,True,False,True,False,1,0.3333333333333333,0.002880472270012887,0.22755741127348644,3.901760569435192,0.0,0.0,1902.2790778047222,0.11652372630300553,0.7107036786436949,0.12542041585272368,0.0,0.0
179,2026-08-06T22:48:44.337646,shadow,silero,True,0.6011894941329956,True,False,True,False,1,0.3333333333333333,0.002370468136777458,0.18162839248434237,3.2548227684709077,0.0,0.0,1815.2907138771286,0.04055242605643101,0.568662528789578,0.036909538194409786,0.0,0.0
180,2026-08-06T22:48:44.346908,shadow,silero,False,0.38352543115615845,True,False,True,False,1,0.3333333333333333,0.0015867746497189212,0.15866388308977036,3.2251154473342494,0.0,0.0,1471.93239855863,0.06360628273819449,0.22011880216743018,0.005319098931759901,0.0,0.0
181,2026-08-06T22:48:44.354034,shadow,silero,False,0.2067684531211853,True,False,True,False,1,0.3333333333333333,0.0010410092662555784,0.12734864300626306,3.1049537309374973,0.0,0.0,1278.3956730711272,0.07026221872953281,0.05279223826702839,0.0007230864216883805,0.0,0.0
182,2026-08-06T22:48:44.362309,shadow,silero,False,0.10576425492763519,True,False,True,False,1,0.3333333333333333,0.0008283904880248953,0.12734864300626306,3.100898567171184,0.0,0.0,1321.3568407730038,0.059892403838232126,0.017390016258481404,0.000881900218418507,0.0,0.0
183,2026-08-06T22:48:44.375374,shadow,silero,False,0.0777151808142662,True,False,True,False,1,0.3333333333333333,0.0011260091963123616,0.16701461377870563,3.6256139671720344,0.0,0.0,1538.5760560956055,0.049082811161278876,0.08853576324197543,0.00772287669434971,0.0,0.0
184,2026-08-06T22:48:44.385744,shadow,silero,False,0.05484902486205101,True,False,True,False,1,0.3333333333333333,0.0014207489180182715,0.1732776617954071,3.647314706630128,0.0,0.0,1587.4712162124206,0.06622147396630969,0.15790845243023757,0.007335191837909882,0.0,0.0
185,2026-08-06T22:48:44.389726,shadow,silero,False,0.05901295319199562,True,False,True,False,1,0.3333333333333333,0.0018113232573268986,0.19206680584551147,3.317764862042853,0.0,0.0,2030.4050242969759,0.22742080064262563,0.08523028042336628,0.06221403856008382,0.0,0.0
186,2026-08-06T22:48:44.393154,shadow,silero,False,0.04665315896272659,True,False,True,False,1,0.3333333333333333,0.0014958060510751139,0.25260960334029225,3.828420868191683,0.0,0.0,2021.5199650491868,0.0667010757058426,0.07799554972867692,0.10677310355380881,0.0,0.0
187,2026-08-06T22:48:44.396481,shadow,silero,False,0.07797028869390488,True,False,True,False,1,0.3333333333333333,0.001177726923411776,0.2630480167014614,3.5495918516830085,0.0,0.0,2053.935467106455,0.0372956023957761,0.07567918537251686,0.0449225607931481,0.0,0.0
188,2026-08-06T22:48:44.399808,shadow,silero,False,0.16162393987178802,True,False,True,False,0,0.0,0.0008440132481582115,0.325678496868476,4.2754584438145615,0.0,0.0,2620.676539056496,0.02154079180085565,0.030832790048330713,0.018441589091318464,0.0,0.0
189,2026-08-06T22:48:44.403632,shadow,silero,False,0.2938266098499298,True,False,True,False,0,0.0,0.000777733051986118,0.3089770354906054,4.166694158572662,0.0,0.0,2505.890842795862,0.033194377966836386,0.01610809380181162,0.010288288003649934,0.0,0.0
190,2026-08-06T22:48:44.410402,shadow,silero,False,0.28039053082466125,True,False,True,False,1,0.3333333333333333,0.00022443547475498168,0.15657620041753653,3.479441540433963,0.0,0.0,1660.9336412167356,0.004288023838639976,0.00084732138392013,0.0003137048534717137,0.0,0.0
191,2026-08-06T22:48:44.418083,shadow,silero,False,0.2642885744571686,True,False,True,False,1,0.3333333333333333,0.00019563484074798586,0.17536534446764093,3.7671453123780148,0.0,0.0,1721.26401570511,0.0028006596598301467,0.0008393081521356001,0.0003209145588287638,0.0,0.0
192,2026-08-06T22:48:44.419795,shadow,silero,False,0.2642885744571686,True,False,True,False,1,0.3333333333333333,0.002706108111015259,0.11482254697286012,3.365273366055485,0.0,0.0,1478.6065733324435,0.6719464512647833,0.13561998754059046,0.029881072281549202,0.0,0.0
