frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
93,2026-08-07T11:59:13.441331,shadow,silero,False,0.004824663978070021,True,True,True,False,3,0.0,0.005,False,0,4,True,0.08,True,1280.0,True,True,2.6,True,0.5417506806443034,0.22060632160878177,0.6383453613354255,0.14104831705579277,0.8,True,0.006136324256658554,0.5,False,0,False,0,3,3,True,True,11,False,True,grouped_v1,False,0.0021710736364219867,0.25052192066805845,3.679880245250898,0.0,0.0,1943.9481073082734,0.11951362488599362,0.3458240339896006,0.07641302176870925,0.0,0.0
94,2026-08-07T11:59:13.448819,shadow,silero,False,0.007299194578081369,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.09914010817479674,0.5240839067661521,0.37364987280582945,0.10226622042801851,0.8,True,0.006136324256658554,0.5,False,0,False,0,3,3,True,True,12,False,True,grouped_v1,False,0.0009290011694379389,0.19832985386221294,3.644194547635977,0.0,0.0,1727.7726386511308,0.05195773520946641,0.037043688809468976,0.010138684155861364,0.0,0.0
95,2026-08-07T11:59:13.456075,shadow,silero,False,0.010851242579519749,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.04172116322869153,0.4520251088646375,0.45775423758495926,0.09022065355040322,0.8,True,0.006136324256658554,0.5,False,0,False,0,3,3,True,True,13,False,True,grouped_v1,False,0.0006037827938206486,0.20876826722338204,3.724051218057311,0.0,0.0,1695.2096873906669,0.0188590133504086,0.01909803926490733,0.003764110613375601,0.0,0.0
96,2026-08-07T11:59:13.457876,shadow,silero,False,0.010851242579519749,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.16115810926690252,0.18302599368461714,0.6295166397682092,0.18745736654717374,0.8,True,0.006136324256658554,0.5,False,0,False,0,3,3,True,True,14,False,True,grouped_v1,False,0.0011863937664352256,0.22755741127348644,3.982891186445468,0.0,0.0,1888.6653905709175,0.02949612308890894,0.10145171141709837,0.03021027476089522,0.0,0.0
97,2026-08-07T11:59:13.467135,shadow,silero,False,0.02946697734296322,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.6509652968926752,0.05105463613644077,0.7631716111569967,0.18577375270656252,0.8,True,0.006136324256658554,0.5,False,0,False,0,3,3,True,True,15,False,True,grouped_v1,False,0.0023801685349940883,0.22755741127348644,3.739594671174987,0.0,0.0,2006.6226489136186,0.03323479637030567,0.49679823443687565,0.1209322660854939,0.0,0.0
98,2026-08-07T11:59:13.473449,shadow,silero,False,0.009978669695556164,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.9364232713618653,0.046762698213694255,0.8638033627209616,0.08943393906534419,0.8,True,0.006633226992562413,0.5,False,0,False,0,3,3,True,True,16,False,True,grouped_v1,False,0.00285248916692344,0.18997912317327767,3.011264768234834,0.0,0.0,1816.481745014318,0.04378967883897523,0.8088855707325427,0.08374802179034734,0.0,0.0
99,2026-08-07T11:59:13.481010,shadow,silero,False,0.004309260752052069,True,True,True,False,3,0.0,0.005,False,0,1,True,0.08,True,1280.0,True,True,2.6,True,0.6194641373584143,0.06196926868524443,0.7751029018022231,0.16292782951253243,0.8,True,0.0061033733654767275,0.5,False,0,False,0,3,3,True,True,17,False,True,grouped_v1,False,0.002321126356966998,0.21711899791231734,3.475341569752646,0.0,0.0,1920.810982459814,0.03838773956883674,0.48014845042891785,0.1009279473606597,0.0,0.0
100,2026-08-07T11:59:13.487998,shadow,silero,False,0.004929428920149803,True,True,True,False,3,0.0,0.005,False,0,2,True,0.08,True,1280.0,True,True,2.6,True,1.1016743125275104,0.038536078897014256,0.8672818396511017,0.09418208145188393,0.8,True,0.006114311749115586,0.5,False,0,False,0,3,3,True,True,18,False,True,grouped_v1,False,0.0030956803140145153,0.1732776617954071,3.1090454807970573,0.0,0.0,1761.4837811988427,0.04245420822637408,0.9554621244652219,0.10375797983591421,0.0,0.0
101,2026-08-07T11:59:13.494979,shadow,silero,False,0.004738073330372572,True,True,True,False,2,0.0,0.005,False,0,3,True,0.08,True,1280.0,True,True,2.6,False,1.4128530829231942,0.04365219205007636,0.9125277872585976,0.04382002069132614,0.8,True,0.006114311749115586,0.5,False,0,False,0,2,2,True,True,19,False,True,grouped_v1,False,0.003506519421544834,0.15657620041753653,2.0752945813429413,0.0,0.0,1666.397629457607,0.06167413411430574,1.2892676974813904,0.06191125132749831,0.0,0.0
102,2026-08-07T11:59:13.502566,shadow,silero,False,0.004765709396451712,True,True,True,False,3,0.0,0.005,False,0,4,True,0.08,True,1280.0,True,True,2.6,True,0.941301579982023,0.07235485179468432,0.8708385726004795,0.05680657560483617,0.8,True,0.006114311749115586,0.5,False,0,False,0,3,3,True,True,20,False,True,grouped_v1,False,0.002865645586730062,0.16701461377870563,3.2762003183407375,0.0,0.0,1693.6617197858131,0.06810773631370146,0.819721724298121,0.053472119370200535,0.0,0.0
103,2026-08-07T11:59:13.507566,shadow,silero,False,0.004080608021467924,True,True,True,False,3,0.0,0.005,False,0,5,True,0.08,True,1280.0,True,True,2.6,True,0.45463420045378633,0.1530201758330203,0.7803293079840719,0.0666505161829078,0.8,True,0.006114311749115586,0.5,False,0,False,0,3,3,True,True,21,False,True,grouped_v1,False,0.0020007115340666707,0.15866388308977036,3.4823319670569557,0.0,0.0,1674.8885010151876,0.06956820529314298,0.3547643910259949,0.030301604134648438,0.0,0.0
104,2026-08-07T11:59:13.512520,shadow,silero,False,0.0044055054895579815,True,True,True,False,3,0.0,0.005,False,0,6,True,0.08,True,1280.0,True,True,2.6,True,0.3035961956090724,0.17662198958608732,0.7621175407980364,0.06126046961587638,0.8,True,0.004847569158300757,0.5,False,0,False,0,3,3,True,True,22,False,True,grouped_v1,False,0.0016378990453489869,0.17536534446764093,3.705144740599384,0.0,0.0,1672.6919592270067,0.05362176409924132,0.2313759859932259,0.018598445516605243,0.0,0.0
105,2026-08-07T11:59:13.517932,shadow,silero,False,0.0038283441681414843,True,True,True,False,3,0.0,0.005,False,0,7,True,0.08,True,1280.0,True,True,2.6,True,0.2474828414738782,0.18195140069913027,0.7620272552256595,0.056021344075210186,0.8,True,0.004751891363412142,0.5,False,0,False,0,3,3,True,True,23,False,True,grouped_v1,False,0.001478066462361861,0.18997912317327767,3.5181627969533187,0.0,0.0,1583.2086300235558,0.04502984965517295,0.1885886704037864,0.013864321414918827,0.0,0.0
106,2026-08-07T11:59:13.523930,shadow,silero,False,0.0032041475642472506,True,True,True,False,3,0.0,0.005,False,0,8,True,0.08,True,1280.0,True,True,2.6,True,0.16669640852608258,0.23516787545974557,0.7315668632081693,0.0332652613320851,0.8,True,0.004571789409965277,0.5,False,0,False,0,3,3,True,True,24,False,True,grouped_v1,False,0.0012129066370737426,0.17118997912317327,3.545548544137428,0.0,0.0,1521.2831189577357,0.03920164023984866,0.12194956869349377,0.005545199592740156,0.0,0.0
107,2026-08-07T11:59:13.529777,shadow,silero,False,0.0026723744813352823,True,True,True,False,3,0.0,0.005,False,0,9,True,0.08,True,1280.0,True,True,2.6,True,0.085020071348953,0.3061007468458585,0.640419693142271,0.053479560011870465,0.8,True,0.004357383120805025,0.5,False,0,False,0,3,3,True,True,25,False,True,grouped_v1,False,0.000868157477343115,0.15031315240083507,3.708517493114448,0.0,0.0,1595.2319493567782,0.026024707336802688,0.054448528004230466,0.00454683600791984,0.0,0.0
108,2026-08-07T11:59:13.540889,shadow,silero,False,0.002675653900951147,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.05373845770159161,0.353999092255949,0.6062218002167267,0.03977910752732431,0.8,True,0.004194934386759996,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0006917559241672837,0.13569937369519833,3.6540713699431295,0.0,0.0,1590.8874845036491,0.01902336524559814,0.03257742456872929,0.0021376678872641816,0.0,0.0
109,2026-08-07T11:59:13.547936,shadow,silero,False,0.002832346595823765,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.03344613027173815,0.5568758678485,0.4219041983016523,0.021219933849847578,0.8,True,0.003954476094804704,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0005480944045590824,0.13569937369519833,3.4701201789430383,0.0,0.0,1359.077613557591,0.01862534282124817,0.01411106277859031,0.0007097246718996682,0.0,0.0
110,2026-08-07T11:59:13.557137,shadow,silero,False,0.0023802006617188454,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.016301145251486706,0.521705565325922,0.4100309329605715,0.0682635017135065,0.8,True,0.0035162458661943674,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003860523904484087,0.17118997912317327,3.933858697027754,0.0,0.0,1570.275328906675,0.00850439819888684,0.006683973795792884,0.001112773256806981,0.0,0.0
111,2026-08-07T11:59:13.566227,shadow,silero,False,0.0018559014424681664,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.029318649145268962,0.6137971869943277,0.33241992624363037,0.053782886762041814,0.8,True,0.0030182470800355077,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0005219647722748656,0.19206680584551147,3.9772715773699616,0.0,0.0,1520.7815323610478,0.01799570437183974,0.009746103186433186,0.0015768415869960345,0.0,0.0
112,2026-08-07T11:59:13.568552,shadow,silero,False,0.0018559014424681664,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.026166006757948602,0.7097026280172274,0.23727711551508152,0.05302025646769111,0.8,True,0.002754000248387456,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0004949582232821469,0.17118997912317327,3.9305919306567403,0.0,0.0,1515.3319707317023,0.018570083760832655,0.006208594608074174,0.0013873283890417736,0.0,0.0
113,2026-08-07T11:59:13.575523,shadow,silero,False,0.0012476214906200767,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.04050961269104219,0.6943187006592688,0.2554850726315398,0.05019622670919136,0.8,True,0.0026740141911432147,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.000613194052672388,0.1649269311064718,3.945792139727397,0.0,0.0,1510.0274102811986,0.02812658164785464,0.01034960134064646,0.0020334297025410893,0.0,0.0
114,2026-08-07T11:59:13.582115,shadow,silero,False,0.0009488653740845621,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.033467372832088414,0.7365538370376952,0.2122857702833222,0.051160392678982654,0.8,True,0.002526287571527064,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0005615824168279654,0.11064718162839249,3.8351681101784365,0.0,0.0,1494.9012016977788,0.024650521875045836,0.007104647021019019,0.001712203936023559,0.0,0.0
115,2026-08-07T11:59:13.588382,shadow,silero,False,0.0006913302931934595,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.023418288877933062,0.7450979277944492,0.20463237682430582,0.050269695381245066,0.8,True,0.002118051052093506,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00046854093706186824,0.10020876826722339,3.826233620355364,0.0,0.0,1487.3259999261202,0.01744891851543972,0.004792140114249648,0.0011772302482436943,0.0,0.0
116,2026-08-07T11:59:13.593679,shadow,silero,False,0.0006344313151203096,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.03173066610578629,0.7373167894361654,0.20999317877976062,0.05269003178407386,0.8,True,0.0018559014424681664,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0005462641384064234,0.13778705636743216,3.8832324407546066,0.0,0.0,1497.7636547350319,0.0233955528597893,0.006663223440353271,0.0016718898056437147,0.0,0.0
117,2026-08-07T11:59:13.598631,shadow,silero,False,0.0005344681558199227,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.025611577266112677,0.7369643032420632,0.21062781495528338,0.0524078818026534,0.8,True,0.0015517614665441215,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0004920364591401478,0.12108559498956159,3.856051902213952,0.0,0.0,1495.408690029791,0.018874818194850995,0.0053945105571197235,0.001342248514141958,0.0,0.0
118,2026-08-07T11:59:13.604438,shadow,silero,False,0.0004765231569763273,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.020294856723108393,0.7254066321858501,0.22093639912123614,0.05365696869291368,0.8,True,0.0010982434323523194,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00043541302896988227,0.12526096033402923,3.89994879129156,0.0,0.0,1498.786283418564,0.014722023666204417,0.004483872565084979,0.0010889604918189956,0.0,0.0
119,2026-08-07T11:59:13.610988,shadow,silero,False,0.00044165796134620905,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.024839122402220914,0.7330359741192948,0.21248152754103605,0.054482498339669116,0.8,True,0.0008200978336390108,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0004832955825610556,0.1336116910229645,3.9095652604479785,0.0,0.0,1504.5617725833179,0.018207970286380406,0.005277854670802669,0.0013532974450378389,0.0,0.0
120,2026-08-07T11:59:13.624263,shadow,silero,False,0.0003830225905403495,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.027515399110629793,0.7337172504939622,0.21505034720726926,0.051232402298768506,0.8,True,0.0006628808041568846,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0005069525870108017,0.10647181628392484,3.8916691659887044,0.0,0.0,1496.680017269123,0.020188522981695305,0.005917196132287525,0.0014096799966469627,0.0,0.0
121,2026-08-07T11:59:13.633105,shadow,silero,False,0.0003384843876119703,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.025808064095596266,0.7422230039528266,0.20494772980364256,0.05282926624353092,0.8,True,0.0005844497354701161,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0004907192635828745,0.14822546972860126,3.8696963940224967,0.0,0.0,1495.6976834452637,0.019155338859240548,0.005289304147019352,0.001363421089336366,0.0,0.0
122,2026-08-07T11:59:13.641104,shadow,silero,False,0.0003342288837302476,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.014122524833487457,0.7356706727275188,0.21166642527235618,0.05266290200012486,0.8,True,0.000505495656398125,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003662847695913951,0.1649269311064718,3.885825505580271,0.0,0.0,1482.7708063675652,0.01038952734486281,0.0029892643473243673,0.0007437331413002796,0.0,0.0
123,2026-08-07T11:59:13.647107,shadow,silero,False,0.00031483874772675335,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.014838799645514407,0.7247430783473128,0.22208784620030053,0.053169075452386735,0.8,True,0.0004590905591612682,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003731577863668865,0.16701461377870563,3.917218018952721,0.0,0.0,1508.5806813361392,0.010754317334069126,0.0032955170534700777,0.0007889652579752051,0.0,0.0
124,2026-08-07T11:59:13.653992,shadow,silero,False,0.0002974249073304236,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.012286650756828062,0.7306053561720305,0.2126658942226004,0.05672874960536911,0.8,True,0.00041234027594327927,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003395871812636501,0.10855949895615867,3.8952839525503347,0.0,0.0,1502.6424853533863,0.008976692852353713,0.00261295157020163,0.000697006334272718,0.0,0.0
125,2026-08-07T11:59:13.662342,shadow,silero,False,0.00026247420464642346,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0077519440228634474,0.741361378841601,0.1988000821532071,0.05983853900519189,0.8,True,0.0003607534890761599,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00027223334168238224,0.13778705636743216,3.861268803994345,0.0,0.0,1500.2907834502337,0.005746991909492953,0.0015410871085923161,0.00046386500477817855,0.0,0.0
126,2026-08-07T11:59:13.667365,shadow,silero,False,0.000272381235845387,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00599942377747968,0.7303401855036017,0.21524213278773582,0.054417681708662465,0.8,True,0.00033635663567110896,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.000242298887832231,0.12943632567849686,3.8826368297830074,0.0,0.0,1481.9041719662491,0.004381620274559228,0.001291328769362181,0.00032647473355827065,0.0,0.0
127,2026-08-07T11:59:13.672398,shadow,silero,False,0.00024658243637531996,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0032216894157717775,0.7356430187791538,0.20337927538908304,0.06097770583176318,0.8,True,0.0003245338157285005,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00017688529006952048,0.1127348643006263,3.8817776311290353,0.0,0.0,1533.7669785707694,0.0023700133273871988,0.0006552248589083424,0.00019645122947623643,0.0,0.0
128,2026-08-07T11:59:13.673940,shadow,silero,False,0.00024658243637531996,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0025259525164894555,0.714489406858747,0.23006207157285882,0.05544852156839418,0.8,True,0.0003061318275285885,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015803538960931175,0.1440501043841336,3.908309097086718,0.0,0.0,1507.25717312566,0.0018047663152599104,0.0005811258686382399,0.00014006033259130512,0.0,0.0
129,2026-08-07T11:59:13.678877,shadow,silero,False,0.00023137868265621364,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.001551140934867364,0.700632695029158,0.23804083047686217,0.06132647449397978,0.8,True,0.0002849030715879053,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001312473446801374,0.11691022964509394,3.7574382094967427,0.0,0.0,1523.9575724880704,0.001086780053566169,0.0003692348763224837,9.512600497871134e-05,0.0,0.0
130,2026-08-07T11:59:13.684341,shadow,silero,False,0.0002319228951819241,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002413405437643847,0.7293269528086807,0.2034129957825812,0.067260051408738,0.8,True,0.0002674277202459052,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015658308709482662,0.11691022964509394,3.8582181833644698,0.0,0.0,1536.0275275549568,0.0017601616337286873,0.0004909180301091064,0.00016232577380605298,0.0,0.0
131,2026-08-07T11:59:13.695633,shadow,silero,False,0.00027013098588213325,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0003219431066611032,0.6027195504096509,0.33416520554141116,0.06311524404893792,0.8,True,0.00026630259526427835,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,6.750326086021671e-05,0.12734864300626306,3.6804884235643796,0.0,0.0,1580.0465935591778,0.00019404140450426642,0.00010758218441004801,2.0319517746788784e-05,0.0,0.0
132,2026-08-07T11:59:13.707476,shadow,silero,False,0.0002304449735675007,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0005249701412228385,0.6725645682868527,0.24575719789558206,0.0816782338175653,0.8,True,0.0002545283205108717,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.92228774263892e-05,0.15657620041753653,3.775042820076388,0.0,0.0,1579.8769539901086,0.00035307631639502646,0.00012901519088577278,4.2878633942039276e-05,0.0,0.0
133,2026-08-07T11:59:13.723112,shadow,silero,False,0.00025112429284490645,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,False,True,2.6,True,0.00921357702397101,0.8810531131390028,0.09946068700255863,0.019486199858438684,0.8,False,0.0002488533646101132,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.0002890462138009929,0.08977035490605428,2.7723182535895683,0.0,0.0,1202.079825628293,0.008117650720115646,0.0009163887005551462,0.0001795376033002178,0.0,0.0
134,2026-08-07T11:59:13.732232,shadow,silero,False,0.0006425522733479738,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,False,True,2.6,True,0.0044747948517281,0.8841097837779297,0.09391848310015906,0.021971733121911197,0.8,False,0.0002488533646101132,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.00020516457371855593,0.10438413361169102,2.741412535091732,0.0,0.0,1249.9655266904922,0.003956209908811924,0.00042026594465870436,9.831899825747201e-05,0.0,0.0
135,2026-08-07T11:59:13.743925,shadow,silero,False,0.0007581023965030909,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.006668399728883721,0.3366361707918733,0.6398013897247181,0.023562439483408686,0.8,True,0.0002488533646101132,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00024522090877484155,0.15866388308977036,3.7400490744639114,0.0,0.0,1647.8883437198676,0.002244824550040982,0.004266451413779738,0.00015712376506300156,0.0,0.0
