stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_all_non_whisper,mid_proportion,frame,0.1121796348373855,0.5438185094445764,0.7251108143755951,0.6850460731815141,shared_histogram_mass,0.2257348265975287,>=,0.3748917748917749,0.7323467230443975,0.4959198282032927,4099,2888,633,1732,"[[4099, 2888], [633, 1732]]"
whisper,whisper_vs_all_non_whisper,high_proportion,frame,0.006210943554465602,0.04977652044168306,0.616620840092337,0.8354266500970846,shared_histogram_mass,0.012673502748079,>=,0.299341663307806,0.9420718816067654,0.45432300163132133,1772,5215,137,2228,"[[1772, 5215], [137, 2228]]"
whisper,whisper_vs_all_non_whisper,legacy_is_whisper,frame,0.0,0.0,0.4938391776210183,0.9876783552420366,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,grouped_v1_is_whisper,frame,0.0,0.0,0.503486662484935,0.99302667503013,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,final_trigger,frame,0.0,0.0,0.5013302566439455,0.9973394867121089,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,rms,frame,-3.463568211359996e-05,-0.021678776350817178,0.4789168407289769,0.8759527131480359,shared_histogram_mass,0.0013793663989225,<=,0.2814419225634179,0.8913319238900634,0.42780314561136473,1605,5382,257,2108,"[[1605, 5382], [257, 2108]]"
whisper,whisper_vs_all_non_whisper,zcr,frame,0.035490605427975,0.5794464164424763,0.6990630137334481,0.7037862221322535,shared_histogram_mass,0.1231732776617954,>=,0.3438252493980048,0.8452431289640592,0.4888128133023597,3172,3815,366,1999,"[[3172, 3815], [366, 1999]]"
whisper,whisper_vs_all_non_whisper,entropy,frame,0.2616842995796467,0.42970769610244763,0.6452836149042726,0.7140657173349118,shared_histogram_mass,2.996129543690497,>=,0.32795939692491416,0.9289640591966173,0.48477493380406,2485,4502,168,2197,"[[2485, 4502], [168, 2197]]"
whisper,whisper_vs_all_non_whisper,voicing,frame,-0.03300697831850263,-0.3639749557711424,0.2930503069578628,0.7087196366795353,shared_histogram_mass,0.9121096993902356,<=,0.3480047953416681,0.8591966173361523,0.49536811311555345,3180,3807,333,2032,"[[3180, 3807], [333, 2032]]"
whisper,whisper_vs_all_non_whisper,hnr,frame,-0.8902453368867498,-0.0851158041202652,0.475014274471073,0.779226294922222,shared_histogram_mass,88.78392376418253,<=,0.2847931219774315,0.8964059196617337,0.43225609134468346,1663,5324,245,2120,"[[1663, 5324], [245, 2120]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid,frame,84.8962641220835,0.26983534552542987,0.6599856998091593,0.7640090884581483,shared_histogram_mass,1387.1887113900589,>=,0.30891632373113853,0.9522198731501057,0.4664940445365096,1949,5038,113,2252,"[[1949, 5038], [113, 2252]]"
whisper,whisper_vs_all_non_whisper,band_energy_low,frame,-0.0022453058812691006,-0.0017746233984523908,0.43653011890702487,0.9483326177186202,shared_histogram_mass,0.0468553236588015,<=,0.3049789519523879,0.8883720930232558,0.45407391398314245,2199,4788,264,2101,"[[2199, 4788], [264, 2101]]"
whisper,whisper_vs_all_non_whisper,band_energy_mid,frame,0.0009035746581023,0.0007185843315836131,0.54911298572916,0.987816273714004,shared_histogram_mass,0.0002101598156587,>=,0.2722208467442436,0.9298097251585624,0.4211433496121804,1108,5879,166,2199,"[[1108, 5879], [166, 2199]]"
whisper,whisper_vs_all_non_whisper,band_energy_high,frame,0.00010460080327519999,0.00011344598371896103,0.5490355238405604,0.9964219264348074,shared_histogram_mass,4.514857591856156e-05,>=,0.2663102903656907,0.9268498942917548,0.4137410343525859,948,6039,173,2192,"[[948, 6039], [173, 2192]]"
whisper,whisper_vs_all_non_whisper,temporal_score,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,formant_score,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,low_proportion_std,frame,0.060268854454588,0.8570284451858761,0.6931238316766881,0.6839977963715468,shared_histogram_mass,0.110566576820687,>=,0.40636507101525515,0.653276955602537,0.5010539970812389,4478,2257,820,1545,"[[4478, 2257], [820, 1545]]"
whisper,whisper_vs_all_non_whisper,mid_proportion_std,frame,0.061479017202585196,0.9910701773336499,0.7331905055632201,0.6323393462255016,shared_histogram_mass,0.1091547221455473,>=,0.4872243612180609,0.588583509513742,0.5331290693220989,5270,1465,973,1392,"[[5270, 1465], [973, 1392]]"
whisper,whisper_vs_all_non_whisper,high_proportion_std,frame,0.0237997881679416,0.33286561545873977,0.6749346052852553,0.7410045971707546,shared_histogram_mass,0.013101189308085,>=,0.32022106631989594,0.8329809725158562,0.46260420335798985,2553,4182,395,1970,"[[2553, 4182], [395, 1970]]"
